Território;Nome do território;Sexo;Ano;Meio de agressão;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
SP;São Paulo;Ambos;2001;Demais meios especificados;98;0.25;0.25
SP;São Paulo;Ambos;2001;Meios não especificados;3192;8.29;7.66
SP;São Paulo;Ambos;2002;Arma de fogo;9415;24.15;21.68
SP;São Paulo;Ambos;2002;Arma branca ou objeto contundente;1415;3.63;3.51
SP;São Paulo;Ambos;2002;Estrangulamento;161;0.41;0.39
SP;São Paulo;Ambos;2002;Força corporal;10;0.03;0.03
SP;São Paulo;Ambos;2002;Demais meios especificados;119;0.31;0.29
SP;São Paulo;Ambos;2002;Meios não especificados;3368;8.64;7.91
SP;São Paulo;Ambos;2003;Arma de fogo;9570;24.26;21.81
SP;São Paulo;Ambos;2003;Arma branca ou objeto contundente;1398;3.54;3.44
SP;São Paulo;Ambos;2003;Estrangulamento;163;0.41;0.39
SP;São Paulo;Ambos;2003;Força corporal;41;0.1;0.11
SP;São Paulo;Ambos;2003;Demais meios especificados;77;0.2;0.18
SP;São Paulo;Ambos;2003;Meios não especificados;2652;6.72;6.22
SP;São Paulo;Ambos;2004;Arma de fogo;7611;19.07;17.25
SP;São Paulo;Ambos;2004;Arma branca ou objeto contundente;1339;3.36;3.25
SP;São Paulo;Ambos;2004;Estrangulamento;155;0.39;0.37
SP;São Paulo;Ambos;2004;Força corporal;30;0.08;0.08
SP;São Paulo;Ambos;2004;Demais meios especificados;100;0.25;0.24
SP;São Paulo;Ambos;2004;Meios não especificados;1968;4.93;4.59
SP;São Paulo;Ambos;2005;Arma de fogo;5796;14.36;13.2
SP;São Paulo;Ambos;2005;Arma branca ou objeto contundente;1335;3.31;3.17
SP;São Paulo;Ambos;2005;Estrangulamento;162;0.4;0.38
SP;São Paulo;Ambos;2005;Força corporal;10;0.02;0.03
SP;São Paulo;Ambos;2005;Demais meios especificados;118;0.29;0.3
SP;São Paulo;Ambos;2005;Meios não especificados;1311;3.25;3.05
SP;São Paulo;Ambos;2006;Arma de fogo;5761;14.11;12.92
SP;São Paulo;Ambos;2006;Arma branca ou objeto contundente;1507;3.69;3.63
SP;São Paulo;Ambos;2006;Estrangulamento;154;0.38;0.35
SP;São Paulo;Ambos;2006;Força corporal;71;0.17;0.19
SP;São Paulo;Ambos;2006;Demais meios especificados;179;0.44;0.41
SP;São Paulo;Ambos;2006;Meios não especificados;505;1.24;1.17
SP;São Paulo;Ambos;2007;Arma de fogo;4150;10.06;9.29
SP;São Paulo;Ambos;2007;Arma branca ou objeto contundente;1433;3.47;3.37
SP;São Paulo;Ambos;2007;Estrangulamento;138;0.33;0.31
SP;São Paulo;Ambos;2007;Força corporal;60;0.15;0.15
SP;São Paulo;Ambos;2007;Demais meios especificados;159;0.39;0.38
SP;São Paulo;Ambos;2007;Meios não especificados;321;0.78;0.73
SP;São Paulo;Ambos;2008;Arma de fogo;3891;9.33;8.68
SP;São Paulo;Ambos;2008;Arma branca ou objeto contundente;1539;3.69;3.59
SP;São Paulo;Ambos;2008;Estrangulamento;153;0.37;0.32
SP;São Paulo;Ambos;2008;Força corporal;66;0.16;0.16
SP;São Paulo;Ambos;2008;Demais meios especificados;163;0.39;0.39
SP;São Paulo;Ambos;2008;Meios não especificados;332;0.8;0.75
SP;São Paulo;Ambos;2009;Arma de fogo;3851;9.15;8.53
SP;São Paulo;Ambos;2009;Arma branca ou objeto contundente;1615;3.84;3.73
SP;São Paulo;Ambos;2009;Estrangulamento;173;0.41;0.37
SP;São Paulo;Ambos;2009;Força corporal;93;0.22;0.22
SP;São Paulo;Ambos;2009;Demais meios especificados;167;0.4;0.37
SP;São Paulo;Ambos;2009;Meios não especificados;446;1.06;1
SP;São Paulo;Ambos;2010;Arma de fogo;3469;8.17;7.59
SP;São Paulo;Ambos;2010;Arma branca ou objeto contundente;1611;3.79;3.67
SP;São Paulo;Ambos;2010;Estrangulamento;174;0.41;0.37
SP;São Paulo;Ambos;2010;Força corporal;93;0.22;0.22
SP;São Paulo;Ambos;2010;Demais meios especificados;151;0.36;0.33
SP;São Paulo;Ambos;2010;Meios não especificados;350;0.82;0.78
SP;São Paulo;Ambos;2011;Arma de fogo;3262;7.62;7.14
SP;São Paulo;Ambos;2011;Arma branca ou objeto contundente;1692;3.95;3.79
SP;São Paulo;Ambos;2011;Estrangulamento;163;0.38;0.33
SP;São Paulo;Ambos;2011;Força corporal;84;0.2;0.2
SP;São Paulo;Ambos;2011;Demais meios especificados;147;0.34;0.32
SP;São Paulo;Ambos;2011;Meios não especificados;316;0.74;0.71
SP;São Paulo;Ambos;2012;Arma de fogo;3848;8.92;8.32
SP;São Paulo;Ambos;2012;Arma branca ou objeto contundente;1796;4.16;3.99
SP;São Paulo;Ambos;2012;Estrangulamento;192;0.44;0.4
SP;São Paulo;Ambos;2012;Força corporal;93;0.22;0.22
SP;São Paulo;Ambos;2012;Demais meios especificados;162;0.38;0.35
SP;São Paulo;Ambos;2012;Meios não especificados;253;0.59;0.54
SP;São Paulo;Ambos;2013;Arma de fogo;3440;7.9;7.45
SP;São Paulo;Ambos;2013;Arma branca ou objeto contundente;1722;3.96;3.79
SP;São Paulo;Ambos;2013;Estrangulamento;202;0.46;0.39
SP;São Paulo;Ambos;2013;Força corporal;97;0.22;0.21
SP;São Paulo;Ambos;2013;Demais meios especificados;177;0.41;0.38
SP;São Paulo;Ambos;2013;Meios não especificados;244;0.56;0.53
SP;São Paulo;Ambos;2014;Arma de fogo;3541;8.07;7.64
SP;São Paulo;Ambos;2014;Arma branca ou objeto contundente;1753;4;3.82
SP;São Paulo;Ambos;2014;Estrangulamento;151;0.34;0.31
SP;São Paulo;Ambos;2014;Força corporal;98;0.22;0.21
SP;São Paulo;Ambos;2014;Demais meios especificados;146;0.33;0.3
SP;São Paulo;Ambos;2014;Meios não especificados;263;0.6;0.58
SP;São Paulo;Ambos;2015;Arma de fogo;3097;7;6.68
SP;São Paulo;Ambos;2015;Arma branca ou objeto contundente;1399;3.16;3.04
SP;São Paulo;Ambos;2015;Estrangulamento;161;0.36;0.32
SP;São Paulo;Ambos;2015;Força corporal;96;0.22;0.22
SP;São Paulo;Ambos;2015;Demais meios especificados;111;0.25;0.23
SP;São Paulo;Ambos;2015;Meios não especificados;286;0.65;0.61
SP;São Paulo;Ambos;2016;Arma de fogo;2720;6.11;5.91
SP;São Paulo;Ambos;2016;Arma branca ou objeto contundente;1300;2.92;2.83
SP;São Paulo;Ambos;2016;Estrangulamento;134;0.3;0.27
SP;São Paulo;Ambos;2016;Força corporal;112;0.25;0.25
SP;São Paulo;Ambos;2016;Demais meios especificados;110;0.25;0.22
SP;São Paulo;Ambos;2016;Meios não especificados;240;0.54;0.5
SP;São Paulo;Ambos;2017;Arma de fogo;2518;5.62;5.44
SP;São Paulo;Ambos;2017;Arma branca ou objeto contundente;1286;2.87;2.79
SP;São Paulo;Ambos;2017;Estrangulamento;127;0.28;0.27
SP;São Paulo;Ambos;2017;Força corporal;97;0.22;0.21
SP;São Paulo;Ambos;2017;Demais meios especificados;83;0.19;0.18
SP;São Paulo;Ambos;2017;Meios não especificados;209;0.47;0.43
SP;São Paulo;Ambos;2018;Arma de fogo;2009;4.46;4.37
SP;São Paulo;Ambos;2018;Arma branca ou objeto contundente;1111;2.47;2.39
SP;São Paulo;Ambos;2018;Estrangulamento;113;0.25;0.23
SP;São Paulo;Ambos;2018;Força corporal;108;0.24;0.23
SP;São Paulo;Ambos;2018;Demais meios especificados;101;0.22;0.21
SP;São Paulo;Ambos;2018;Meios não especificados;157;0.35;0.33
SP;São Paulo;Ambos;2019;Arma de fogo;1742;3.84;3.79
SP;São Paulo;Ambos;2019;Arma branca ou objeto contundente;1012;2.23;2.19
SP;São Paulo;Ambos;2019;Estrangulamento;116;0.26;0.24
SP;São Paulo;Ambos;2019;Força corporal;87;0.19;0.19
SP;São Paulo;Ambos;2019;Demais meios especificados;96;0.21;0.2
SP;São Paulo;Ambos;2019;Meios não especificados;126;0.28;0.26
SP;São Paulo;Ambos;2020;Arma de fogo;1785;3.92;3.88
SP;São Paulo;Ambos;2020;Arma branca ou objeto contundente;1025;2.25;2.18
SP;São Paulo;Ambos;2020;Estrangulamento;119;0.26;0.25
SP;São Paulo;Ambos;2020;Força corporal;116;0.25;0.25
SP;São Paulo;Ambos;2020;Demais meios especificados;79;0.17;0.15
SP;São Paulo;Ambos;2020;Meios não especificados;137;0.3;0.29
SP;São Paulo;Ambos;2021;Arma de fogo;1648;3.61;3.6
SP;São Paulo;Ambos;2021;Arma branca ou objeto contundente;936;2.05;1.99
SP;São Paulo;Ambos;2021;Estrangulamento;104;0.23;0.21
SP;São Paulo;Ambos;2021;Força corporal;115;0.25;0.24
SP;São Paulo;Ambos;2021;Demais meios especificados;77;0.17;0.15
SP;São Paulo;Ambos;2021;Meios não especificados;104;0.23;0.21
SP;São Paulo;Ambos;2022;Arma de fogo;1676;3.66;3.66
SP;São Paulo;Ambos;2022;Arma branca ou objeto contundente;964;2.11;2.06
SP;São Paulo;Ambos;2022;Estrangulamento;123;0.27;0.24
SP;São Paulo;Ambos;2022;Força corporal;120;0.26;0.25
SP;São Paulo;Ambos;2022;Demais meios especificados;88;0.19;0.18
SP;São Paulo;Ambos;2022;Meios não especificados;155;0.34;0.32
SP;São Paulo;Ambos;2023;Arma de fogo;1505;3.28;3.32
SP;São Paulo;Ambos;2023;Arma branca ou objeto contundente;962;2.1;2.06
SP;São Paulo;Ambos;2023;Estrangulamento;93;0.2;0.2
SP;São Paulo;Ambos;2023;Força corporal;125;0.27;0.26
SP;São Paulo;Ambos;2023;Demais meios especificados;91;0.2;0.18
SP;São Paulo;Ambos;2023;Meios não especificados;141;0.31;0.29
SP;São Paulo;Ambos;2024;Arma de fogo;1477;3.21;3.27
SP;São Paulo;Ambos;2024;Arma branca ou objeto contundente;893;1.94;1.91
SP;São Paulo;Ambos;2024;Estrangulamento;88;0.19;0.19
SP;São Paulo;Ambos;2024;Força corporal;148;0.32;0.3
SP;São Paulo;Ambos;2024;Demais meios especificados;96;0.21;0.2
SP;São Paulo;Ambos;2024;Meios não especificados;131;0.28;0.28
SP;São Paulo;Ambos;2025;Arma de fogo;1313;2.85;2.93
SP;São Paulo;Ambos;2025;Arma branca ou objeto contundente;858;1.86;1.83
SP;São Paulo;Ambos;2025;Estrangulamento;64;0.14;0.14
SP;São Paulo;Ambos;2025;Força corporal;118;0.26;0.25
SP;São Paulo;Ambos;2025;Demais meios especificados;89;0.19;0.19
SP;São Paulo;Ambos;2025;Meios não especificados;138;0.3;0.29
SP;São Paulo;Homens;2000;Arma de fogo;9043;48.79;43.8
SP;São Paulo;Homens;2000;Arma branca ou objeto contundente;1619;8.73;8.37
SP;São Paulo;Homens;2000;Estrangulamento;77;0.42;0.34
SP;São Paulo;Homens;2000;Força corporal;14;0.08;0.08
SP;São Paulo;Homens;2000;Demais meios especificados;58;0.31;0.27
SP;São Paulo;Homens;2000;Meios não especificados;3620;19.53;18
SP;São Paulo;Homens;2001;Arma de fogo;10006;53.34;48.09
SP;São Paulo;Homens;2001;Arma branca ou objeto contundente;1486;7.92;7.62
SP;São Paulo;Homens;2001;Estrangulamento;100;0.53;0.48
SP;São Paulo;Homens;2001;Força corporal;11;0.06;0.06
SP;São Paulo;Homens;2001;Demais meios especificados;71;0.38;0.38
SP;São Paulo;Homens;2001;Meios não especificados;2953;15.74;14.57
SP;São Paulo;Homens;2002;Arma de fogo;8867;46.72;41.87
SP;São Paulo;Homens;2002;Arma branca ou objeto contundente;1243;6.55;6.35
SP;São Paulo;Homens;2002;Estrangulamento;102;0.54;0.52
SP;São Paulo;Homens;2002;Força corporal;7;0.04;0.03
SP;São Paulo;Homens;2002;Demais meios especificados;95;0.5;0.48
SP;São Paulo;Homens;2002;Meios não especificados;3120;16.44;15.05
SP;São Paulo;Homens;2003;Arma de fogo;9032;47.06;42.2
SP;São Paulo;Homens;2003;Arma branca ou objeto contundente;1212;6.31;6.17
SP;São Paulo;Homens;2003;Estrangulamento;99;0.52;0.51
SP;São Paulo;Homens;2003;Força corporal;38;0.2;0.21
SP;São Paulo;Homens;2003;Demais meios especificados;59;0.31;0.29
SP;São Paulo;Homens;2003;Meios não especificados;2430;12.66;11.74
SP;São Paulo;Homens;2004;Arma de fogo;7152;36.85;33.24
SP;São Paulo;Homens;2004;Arma branca ou objeto contundente;1153;5.94;5.81
SP;São Paulo;Homens;2004;Estrangulamento;102;0.53;0.49
SP;São Paulo;Homens;2004;Força corporal;30;0.15;0.16
SP;São Paulo;Homens;2004;Demais meios especificados;84;0.43;0.41
SP;São Paulo;Homens;2004;Meios não especificados;1820;9.38;8.74
SP;São Paulo;Homens;2005;Arma de fogo;5427;27.66;25.41
SP;São Paulo;Homens;2005;Arma branca ou objeto contundente;1148;5.85;5.64
SP;São Paulo;Homens;2005;Estrangulamento;108;0.55;0.52
SP;São Paulo;Homens;2005;Força corporal;10;0.05;0.05
SP;São Paulo;Homens;2005;Demais meios especificados;96;0.49;0.51
SP;São Paulo;Homens;2005;Meios não especificados;1165;5.94;5.62
SP;São Paulo;Homens;2006;Arma de fogo;5370;27.07;24.77
SP;São Paulo;Homens;2006;Arma branca ou objeto contundente;1257;6.34;6.3
SP;São Paulo;Homens;2006;Estrangulamento;104;0.52;0.5
SP;São Paulo;Homens;2006;Força corporal;67;0.34;0.36
SP;São Paulo;Homens;2006;Demais meios especificados;141;0.71;0.68
SP;São Paulo;Homens;2006;Meios não especificados;446;2.25;2.15
SP;São Paulo;Homens;2007;Arma de fogo;3859;19.25;17.76
SP;São Paulo;Homens;2007;Arma branca ou objeto contundente;1230;6.14;6.03
SP;São Paulo;Homens;2007;Estrangulamento;92;0.46;0.43
SP;São Paulo;Homens;2007;Força corporal;55;0.27;0.29
SP;São Paulo;Homens;2007;Demais meios especificados;130;0.65;0.66
SP;São Paulo;Homens;2007;Meios não especificados;292;1.46;1.37
SP;São Paulo;Homens;2008;Arma de fogo;3598;17.77;16.47
SP;São Paulo;Homens;2008;Arma branca ou objeto contundente;1297;6.41;6.3
SP;São Paulo;Homens;2008;Estrangulamento;100;0.49;0.43
SP;São Paulo;Homens;2008;Força corporal;60;0.3;0.3
SP;São Paulo;Homens;2008;Demais meios especificados;130;0.64;0.64
SP;São Paulo;Homens;2008;Meios não especificados;288;1.42;1.34
SP;São Paulo;Homens;2009;Arma de fogo;3606;17.63;16.45
SP;São Paulo;Homens;2009;Arma branca ou objeto contundente;1363;6.66;6.56
SP;São Paulo;Homens;2009;Estrangulamento;106;0.52;0.45
SP;São Paulo;Homens;2009;Força corporal;80;0.39;0.41
SP;São Paulo;Homens;2009;Demais meios especificados;132;0.65;0.61
SP;São Paulo;Homens;2009;Meios não especificados;385;1.88;1.78
SP;São Paulo;Homens;2010;Arma de fogo;3233;15.68;14.53
SP;São Paulo;Homens;2010;Arma branca ou objeto contundente;1323;6.41;6.3
SP;São Paulo;Homens;2010;Estrangulamento;116;0.56;0.52
SP;São Paulo;Homens;2010;Força corporal;81;0.39;0.41
SP;São Paulo;Homens;2010;Demais meios especificados;117;0.57;0.54
SP;São Paulo;Homens;2010;Meios não especificados;296;1.44;1.4
SP;São Paulo;Homens;2011;Arma de fogo;3068;14.76;13.75
SP;São Paulo;Homens;2011;Arma branca ou objeto contundente;1439;6.92;6.71
SP;São Paulo;Homens;2011;Estrangulamento;107;0.51;0.44
SP;São Paulo;Homens;2011;Força corporal;75;0.36;0.37
SP;São Paulo;Homens;2011;Demais meios especificados;115;0.55;0.52
SP;São Paulo;Homens;2011;Meios não especificados;277;1.33;1.29
SP;São Paulo;Homens;2012;Arma de fogo;3639;17.37;16.09
SP;São Paulo;Homens;2012;Arma branca ou objeto contundente;1511;7.21;6.97
SP;São Paulo;Homens;2012;Estrangulamento;123;0.59;0.53
SP;São Paulo;Homens;2012;Força corporal;83;0.4;0.41
SP;São Paulo;Homens;2012;Demais meios especificados;127;0.61;0.57
SP;São Paulo;Homens;2012;Meios não especificados;217;1.04;0.97
SP;São Paulo;Homens;2013;Arma de fogo;3260;15.43;14.44
SP;São Paulo;Homens;2013;Arma branca ou objeto contundente;1432;6.78;6.57
SP;São Paulo;Homens;2013;Estrangulamento;143;0.68;0.55
SP;São Paulo;Homens;2013;Força corporal;79;0.37;0.35
SP;São Paulo;Homens;2013;Demais meios especificados;128;0.61;0.57
SP;São Paulo;Homens;2013;Meios não especificados;208;0.98;0.95
SP;São Paulo;Homens;2014;Arma de fogo;3335;15.66;14.68
SP;São Paulo;Homens;2014;Arma branca ou objeto contundente;1472;6.91;6.67
SP;São Paulo;Homens;2014;Estrangulamento;95;0.45;0.39
SP;São Paulo;Homens;2014;Força corporal;91;0.43;0.41
SP;São Paulo;Homens;2014;Demais meios especificados;107;0.5;0.47
SP;São Paulo;Homens;2014;Meios não especificados;228;1.07;1.05
SP;São Paulo;Homens;2015;Arma de fogo;2919;13.6;12.81
SP;São Paulo;Homens;2015;Arma branca ou objeto contundente;1158;5.39;5.23
SP;São Paulo;Homens;2015;Estrangulamento;103;0.48;0.41
SP;São Paulo;Homens;2015;Força corporal;85;0.4;0.41
SP;São Paulo;Homens;2015;Demais meios especificados;76;0.35;0.32
SP;São Paulo;Homens;2015;Meios não especificados;243;1.13;1.07
SP;São Paulo;Homens;2016;Arma de fogo;2562;11.85;11.33
SP;São Paulo;Homens;2016;Arma branca ou objeto contundente;1065;4.93;4.81
SP;São Paulo;Homens;2016;Estrangulamento;90;0.42;0.37
SP;São Paulo;Homens;2016;Força corporal;96;0.44;0.45
SP;São Paulo;Homens;2016;Demais meios especificados;94;0.43;0.39
SP;São Paulo;Homens;2016;Meios não especificados;198;0.92;0.86
SP;São Paulo;Homens;2017;Arma de fogo;2354;10.82;10.33
SP;São Paulo;Homens;2017;Arma branca ou objeto contundente;1071;4.92;4.81
SP;São Paulo;Homens;2017;Estrangulamento;80;0.37;0.35
SP;São Paulo;Homens;2017;Força corporal;85;0.39;0.39
SP;São Paulo;Homens;2017;Demais meios especificados;59;0.27;0.27
SP;São Paulo;Homens;2017;Meios não especificados;175;0.8;0.75
SP;São Paulo;Homens;2018;Arma de fogo;1891;8.65;8.36
SP;São Paulo;Homens;2018;Arma branca ou objeto contundente;898;4.11;4.02
SP;São Paulo;Homens;2018;Estrangulamento;59;0.27;0.23
SP;São Paulo;Homens;2018;Força corporal;91;0.42;0.41
SP;São Paulo;Homens;2018;Demais meios especificados;70;0.32;0.3
SP;São Paulo;Homens;2018;Meios não especificados;132;0.6;0.57
SP;São Paulo;Homens;2019;Arma de fogo;1624;7.39;7.15
SP;São Paulo;Homens;2019;Arma branca ou objeto contundente;831;3.78;3.72
SP;São Paulo;Homens;2019;Estrangulamento;64;0.29;0.27
SP;São Paulo;Homens;2019;Força corporal;79;0.36;0.35
SP;São Paulo;Homens;2019;Demais meios especificados;66;0.3;0.28
SP;São Paulo;Homens;2019;Meios não especificados;110;0.5;0.48
SP;São Paulo;Homens;2020;Arma de fogo;1677;7.59;7.39
SP;São Paulo;Homens;2020;Arma branca ou objeto contundente;850;3.85;3.73
SP;São Paulo;Homens;2020;Estrangulamento;62;0.28;0.27
SP;São Paulo;Homens;2020;Força corporal;99;0.45;0.43
SP;São Paulo;Homens;2020;Demais meios especificados;55;0.25;0.21
SP;São Paulo;Homens;2020;Meios não especificados;121;0.55;0.54
SP;São Paulo;Homens;2021;Arma de fogo;1556;7.03;6.88
SP;São Paulo;Homens;2021;Arma branca ou objeto contundente;771;3.48;3.41
SP;São Paulo;Homens;2021;Estrangulamento;62;0.28;0.26
SP;São Paulo;Homens;2021;Força corporal;100;0.45;0.42
SP;São Paulo;Homens;2021;Demais meios especificados;62;0.28;0.26
SP;São Paulo;Homens;2021;Meios não especificados;81;0.37;0.34
SP;São Paulo;Homens;2022;Arma de fogo;1573;7.1;6.97
SP;São Paulo;Homens;2022;Arma branca ou objeto contundente;789;3.56;3.49
SP;São Paulo;Homens;2022;Estrangulamento;91;0.41;0.36
SP;São Paulo;Homens;2022;Força corporal;104;0.47;0.45
SP;São Paulo;Homens;2022;Demais meios especificados;62;0.28;0.25
SP;São Paulo;Homens;2022;Meios não especificados;130;0.59;0.55
SP;São Paulo;Homens;2023;Arma de fogo;1398;6.3;6.24
SP;São Paulo;Homens;2023;Arma branca ou objeto contundente;773;3.48;3.4
SP;São Paulo;Homens;2023;Estrangulamento;59;0.27;0.26
SP;São Paulo;Homens;2023;Força corporal;110;0.5;0.48
SP;São Paulo;Homens;2023;Demais meios especificados;66;0.3;0.28
SP;São Paulo;Homens;2023;Meios não especificados;121;0.54;0.52
SP;São Paulo;Homens;2024;Arma de fogo;1384;6.22;6.21
SP;São Paulo;Homens;2024;Arma branca ou objeto contundente;731;3.28;3.21
SP;São Paulo;Homens;2024;Estrangulamento;54;0.24;0.23
SP;São Paulo;Homens;2024;Força corporal;137;0.62;0.58
SP;São Paulo;Homens;2024;Demais meios especificados;64;0.29;0.27
SP;São Paulo;Homens;2024;Meios não especificados;108;0.49;0.47
SP;São Paulo;Homens;2025;Arma de fogo;1215;5.45;5.48
SP;São Paulo;Homens;2025;Arma branca ou objeto contundente;685;3.07;3.01
SP;São Paulo;Homens;2025;Estrangulamento;38;0.17;0.17
SP;São Paulo;Homens;2025;Força corporal;99;0.44;0.43
SP;São Paulo;Homens;2025;Demais meios especificados;70;0.31;0.31
SP;São Paulo;Homens;2025;Meios não especificados;122;0.55;0.53
SP;São Paulo;Mulheres;2000;Arma de fogo;599;3.08;2.88
SP;São Paulo;Mulheres;2000;Arma branca ou objeto contundente;208;1.07;1.07
SP;São Paulo;Mulheres;2000;Estrangulamento;46;0.24;0.21
SP;São Paulo;Mulheres;2000;Demais meios especificados;21;0.11;0.09
SP;São Paulo;Mulheres;2000;Meios não especificados;276;1.42;1.31
SP;São Paulo;Mulheres;2001;Arma de fogo;618;3.13;2.9
SP;São Paulo;Mulheres;2001;Arma branca ou objeto contundente;165;0.84;0.81
SP;São Paulo;Mulheres;2001;Estrangulamento;54;0.27;0.26
SP;São Paulo;Mulheres;2001;Demais meios especificados;25;0.13;0.12
SP;São Paulo;Mulheres;2001;Meios não especificados;238;1.21;1.13
SP;São Paulo;Mulheres;2002;Arma de fogo;547;2.73;2.47
SP;São Paulo;Mulheres;2002;Arma branca ou objeto contundente;172;0.86;0.85
SP;São Paulo;Mulheres;2002;Estrangulamento;59;0.29;0.28
SP;São Paulo;Mulheres;2002;Força corporal;3;0.01;0.02
SP;São Paulo;Mulheres;2002;Demais meios especificados;24;0.12;0.11
SP;São Paulo;Mulheres;2002;Meios não especificados;247;1.23;1.15
SP;São Paulo;Mulheres;2003;Arma de fogo;538;2.66;2.42
SP;São Paulo;Mulheres;2003;Arma branca ou objeto contundente;186;0.92;0.9
SP;São Paulo;Mulheres;2003;Estrangulamento;64;0.32;0.29
SP;São Paulo;Mulheres;2003;Força corporal;3;0.01;0.02
SP;São Paulo;Mulheres;2003;Demais meios especificados;18;0.09;0.09
SP;São Paulo;Mulheres;2003;Meios não especificados;220;1.09;1.02
SP;São Paulo;Mulheres;2004;Arma de fogo;458;2.23;2.05
SP;São Paulo;Mulheres;2004;Arma branca ou objeto contundente;186;0.91;0.88
SP;São Paulo;Mulheres;2004;Estrangulamento;53;0.26;0.26
SP;São Paulo;Mulheres;2004;Demais meios especificados;16;0.08;0.08
SP;São Paulo;Mulheres;2004;Meios não especificados;148;0.72;0.7
SP;São Paulo;Mulheres;2005;Arma de fogo;367;1.77;1.63
SP;São Paulo;Mulheres;2005;Arma branca ou objeto contundente;187;0.9;0.88
SP;São Paulo;Mulheres;2005;Estrangulamento;54;0.26;0.25
SP;São Paulo;Mulheres;2005;Demais meios especificados;21;0.1;0.1
SP;São Paulo;Mulheres;2005;Meios não especificados;146;0.7;0.65
SP;São Paulo;Mulheres;2006;Arma de fogo;387;1.84;1.7
SP;São Paulo;Mulheres;2006;Arma branca ou objeto contundente;249;1.19;1.17
SP;São Paulo;Mulheres;2006;Estrangulamento;50;0.24;0.21
SP;São Paulo;Mulheres;2006;Força corporal;4;0.02;0.02
SP;São Paulo;Mulheres;2006;Demais meios especificados;38;0.18;0.17
SP;São Paulo;Mulheres;2006;Meios não especificados;57;0.27;0.26
SP;São Paulo;Mulheres;2007;Arma de fogo;291;1.37;1.26
SP;São Paulo;Mulheres;2007;Arma branca ou objeto contundente;197;0.93;0.91
SP;São Paulo;Mulheres;2007;Estrangulamento;46;0.22;0.21
SP;São Paulo;Mulheres;2007;Força corporal;5;0.02;0.02
SP;São Paulo;Mulheres;2007;Demais meios especificados;27;0.13;0.12
SP;São Paulo;Mulheres;2007;Meios não especificados;29;0.14;0.13
SP;São Paulo;Mulheres;2008;Arma de fogo;292;1.36;1.29
SP;São Paulo;Mulheres;2008;Arma branca ou objeto contundente;239;1.12;1.09
SP;São Paulo;Mulheres;2008;Estrangulamento;53;0.25;0.22
SP;São Paulo;Mulheres;2008;Força corporal;6;0.03;0.03
SP;São Paulo;Mulheres;2008;Demais meios especificados;33;0.15;0.15
SP;São Paulo;Mulheres;2008;Meios não especificados;43;0.2;0.19
SP;São Paulo;Mulheres;2009;Arma de fogo;235;1.09;1.02
SP;São Paulo;Mulheres;2009;Arma branca ou objeto contundente;250;1.15;1.12
SP;São Paulo;Mulheres;2009;Estrangulamento;67;0.31;0.29
SP;São Paulo;Mulheres;2009;Força corporal;13;0.06;0.06
SP;São Paulo;Mulheres;2009;Demais meios especificados;33;0.15;0.15
SP;São Paulo;Mulheres;2009;Meios não especificados;60;0.28;0.27
SP;São Paulo;Mulheres;2010;Arma de fogo;232;1.06;0.99
SP;São Paulo;Mulheres;2010;Arma branca ou objeto contundente;288;1.32;1.27
SP;São Paulo;Mulheres;2010;Estrangulamento;57;0.26;0.23
SP;São Paulo;Mulheres;2010;Força corporal;12;0.05;0.06
SP;São Paulo;Mulheres;2010;Demais meios especificados;33;0.15;0.13
SP;São Paulo;Mulheres;2010;Meios não especificados;54;0.25;0.22
