Território;Nome do território;Sexo;Ano;Subgrupo detalhado;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
PE;Pernambuco;Homens;2022;Demais localizações;1806;39.6;46.36
PE;Pernambuco;Homens;2022;Isquêmicas do coração;2817;61.77;73.91
PE;Pernambuco;Homens;2022;Cerebrovasculares;2444;53.59;65.3
PE;Pernambuco;Homens;2022;Demais cardiovasculares;3573;78.34;94.83
PE;Pernambuco;Homens;2022;Vias aéreas superiores;20;0.439;0.235
PE;Pernambuco;Homens;2022;Crônicas das vias aéreas inferiores;1746;38.283;22.711
PE;Pernambuco;Homens;2022;Pulmonares por agentes externos;452;9.91;5.797
PE;Pernambuco;Homens;2022;Interstício pulmonar;194;4.254;2.4
PE;Pernambuco;Homens;2022;Necróticas e supurativas;48;1.052;0.588
PE;Pernambuco;Homens;2022;Pleura;64;1.403;0.796
PE;Pernambuco;Homens;2022;Outras do aparelho respiratório;2118;46.439;27.028
PE;Pernambuco;Homens;2023;Órgãos digestivos;1616;35.36;41.09
PE;Pernambuco;Homens;2023;"Pulmão, traqueia e brônquios";515;11.27;13.28
PE;Pernambuco;Homens;2023;Mama feminina;3;0.07;0.08
PE;Pernambuco;Homens;2023;Próstata;752;16.45;20.09
PE;Pernambuco;Homens;2023;Demais localizações;1898;41.53;47.44
PE;Pernambuco;Homens;2023;Isquêmicas do coração;3704;81.04;94
PE;Pernambuco;Homens;2023;Cerebrovasculares;2487;54.41;64.26
PE;Pernambuco;Homens;2023;Demais cardiovasculares;3436;75.17;88.18
PE;Pernambuco;Homens;2023;Vias aéreas superiores;10;0.219;0.119
PE;Pernambuco;Homens;2023;Crônicas das vias aéreas inferiores;1850;40.475;23.328
PE;Pernambuco;Homens;2023;Pulmonares por agentes externos;374;8.182;4.67
PE;Pernambuco;Homens;2023;Interstício pulmonar;138;3.019;1.682
PE;Pernambuco;Homens;2023;Necróticas e supurativas;76;1.663;0.905
PE;Pernambuco;Homens;2023;Pleura;50;1.094;0.613
PE;Pernambuco;Homens;2023;Outras do aparelho respiratório;1764;38.593;21.952
PE;Pernambuco;Homens;2024;Órgãos digestivos;1716;37.45;42.31
PE;Pernambuco;Homens;2024;"Pulmão, traqueia e brônquios";590;12.88;14.72
PE;Pernambuco;Homens;2024;Mama feminina;15;0.33;0.37
PE;Pernambuco;Homens;2024;Próstata;888;19.38;22.87
PE;Pernambuco;Homens;2024;Demais localizações;1962;42.82;47.77
PE;Pernambuco;Homens;2024;Isquêmicas do coração;3802;82.97;93.69
PE;Pernambuco;Homens;2024;Cerebrovasculares;2471;53.92;61.82
PE;Pernambuco;Homens;2024;Demais cardiovasculares;3492;76.2;87.19
PE;Pernambuco;Homens;2024;Vias aéreas superiores;22;0.48;0.249
PE;Pernambuco;Homens;2024;Crônicas das vias aéreas inferiores;2278;49.712;27.75
PE;Pernambuco;Homens;2024;Pulmonares por agentes externos;478;10.431;5.757
PE;Pernambuco;Homens;2024;Interstício pulmonar;148;3.23;1.751
PE;Pernambuco;Homens;2024;Necróticas e supurativas;72;1.571;0.835
PE;Pernambuco;Homens;2024;Pleura;86;1.877;1.018
PE;Pernambuco;Homens;2024;Outras do aparelho respiratório;1840;40.153;22.139
PE;Pernambuco;Homens;2025;Órgãos digestivos;1701;37.03;40.74
PE;Pernambuco;Homens;2025;"Pulmão, traqueia e brônquios";596;12.98;14.44
PE;Pernambuco;Homens;2025;Mama feminina;13;0.28;0.31
PE;Pernambuco;Homens;2025;Próstata;930;20.25;23.06
PE;Pernambuco;Homens;2025;Demais localizações;1904;41.45;45.2
PE;Pernambuco;Homens;2025;Isquêmicas do coração;3691;80.36;88.13
PE;Pernambuco;Homens;2025;Cerebrovasculares;2408;52.42;58.41
PE;Pernambuco;Homens;2025;Demais cardiovasculares;3415;74.35;82.62
PE;Pernambuco;Homens;2025;Vias aéreas superiores;22;0.479;0.248
PE;Pernambuco;Homens;2025;Crônicas das vias aéreas inferiores;2246;48.897;26.522
PE;Pernambuco;Homens;2025;Pulmonares por agentes externos;538;11.713;6.332
PE;Pernambuco;Homens;2025;Interstício pulmonar;160;3.483;1.849
PE;Pernambuco;Homens;2025;Necróticas e supurativas;82;1.785;0.942
PE;Pernambuco;Homens;2025;Pleura;66;1.437;0.754
PE;Pernambuco;Homens;2025;Outras do aparelho respiratório;1564;34.05;18.305
PE;Pernambuco;Mulheres;2000;Órgãos digestivos;683;16.15;23.8
PE;Pernambuco;Mulheres;2000;"Pulmão, traqueia e brônquios";142;3.36;5.06
PE;Pernambuco;Mulheres;2000;Mama feminina;322;7.61;11.27
PE;Pernambuco;Mulheres;2000;Colo de útero;220;5.2;7.4
PE;Pernambuco;Mulheres;2000;Demais localizações;948;22.42;31.65
PE;Pernambuco;Mulheres;2000;Isquêmicas do coração;1744;41.24;60.38
PE;Pernambuco;Mulheres;2000;Cerebrovasculares;2006;47.44;68.82
PE;Pernambuco;Mulheres;2000;Demais cardiovasculares;2179;51.53;73.79
PE;Pernambuco;Mulheres;2000;Vias aéreas superiores;2;0.047;0.023
PE;Pernambuco;Mulheres;2000;Crônicas das vias aéreas inferiores;942;22.277;16.036
PE;Pernambuco;Mulheres;2000;Pulmonares por agentes externos;66;1.561;1.064
PE;Pernambuco;Mulheres;2000;Interstício pulmonar;128;3.027;2.219
PE;Pernambuco;Mulheres;2000;Necróticas e supurativas;16;0.378;0.229
PE;Pernambuco;Mulheres;2000;Pleura;30;0.709;0.461
PE;Pernambuco;Mulheres;2000;Outras do aparelho respiratório;1224;28.946;20.204
PE;Pernambuco;Mulheres;2001;Órgãos digestivos;649;15.19;22.1
PE;Pernambuco;Mulheres;2001;"Pulmão, traqueia e brônquios";155;3.63;5.3
PE;Pernambuco;Mulheres;2001;Mama feminina;327;7.65;10.97
PE;Pernambuco;Mulheres;2001;Colo de útero;221;5.17;7.34
PE;Pernambuco;Mulheres;2001;Demais localizações;942;22.04;30.74
PE;Pernambuco;Mulheres;2001;Isquêmicas do coração;1761;41.2;59.94
PE;Pernambuco;Mulheres;2001;Cerebrovasculares;2074;48.53;68.94
PE;Pernambuco;Mulheres;2001;Demais cardiovasculares;2167;50.7;71.7
PE;Pernambuco;Mulheres;2001;Vias aéreas superiores;2;0.047;0.06
PE;Pernambuco;Mulheres;2001;Crônicas das vias aéreas inferiores;474;11.09;15.449
PE;Pernambuco;Mulheres;2001;Pulmonares por agentes externos;29;0.679;0.806
PE;Pernambuco;Mulheres;2001;Interstício pulmonar;73;1.708;2.294
PE;Pernambuco;Mulheres;2001;Necróticas e supurativas;19;0.445;0.575
PE;Pernambuco;Mulheres;2001;Pleura;33;0.772;0.97
PE;Pernambuco;Mulheres;2001;Outras do aparelho respiratório;653;15.279;20.94
PE;Pernambuco;Mulheres;2002;Órgãos digestivos;747;17.3;24.74
PE;Pernambuco;Mulheres;2002;"Pulmão, traqueia e brônquios";147;3.4;4.96
PE;Pernambuco;Mulheres;2002;Mama feminina;363;8.41;11.92
PE;Pernambuco;Mulheres;2002;Colo de útero;197;4.56;6.37
PE;Pernambuco;Mulheres;2002;Demais localizações;1039;24.06;32.99
PE;Pernambuco;Mulheres;2002;Isquêmicas do coração;1913;44.3;63.36
PE;Pernambuco;Mulheres;2002;Cerebrovasculares;2143;49.62;69.68
PE;Pernambuco;Mulheres;2002;Demais cardiovasculares;2189;50.69;70.7
PE;Pernambuco;Mulheres;2002;Vias aéreas superiores;6;0.139;0.17
PE;Pernambuco;Mulheres;2002;Crônicas das vias aéreas inferiores;522;12.087;16.714
PE;Pernambuco;Mulheres;2002;Pulmonares por agentes externos;46;1.065;1.291
PE;Pernambuco;Mulheres;2002;Interstício pulmonar;75;1.737;2.301
PE;Pernambuco;Mulheres;2002;Necróticas e supurativas;10;0.232;0.296
PE;Pernambuco;Mulheres;2002;Pleura;22;0.509;0.693
PE;Pernambuco;Mulheres;2002;Outras do aparelho respiratório;803;18.594;24.877
PE;Pernambuco;Mulheres;2003;Órgãos digestivos;751;17.22;24.39
PE;Pernambuco;Mulheres;2003;"Pulmão, traqueia e brônquios";172;3.94;5.68
PE;Pernambuco;Mulheres;2003;Mama feminina;392;8.99;12.59
PE;Pernambuco;Mulheres;2003;Colo de útero;232;5.32;7.22
PE;Pernambuco;Mulheres;2003;Demais localizações;1060;24.3;33.12
PE;Pernambuco;Mulheres;2003;Isquêmicas do coração;2055;47.11;66.45
PE;Pernambuco;Mulheres;2003;Cerebrovasculares;2326;53.32;73.73
PE;Pernambuco;Mulheres;2003;Demais cardiovasculares;2378;54.51;74.57
PE;Pernambuco;Mulheres;2003;Vias aéreas superiores;4;0.092;0.116
PE;Pernambuco;Mulheres;2003;Crônicas das vias aéreas inferiores;506;11.6;15.879
PE;Pernambuco;Mulheres;2003;Pulmonares por agentes externos;57;1.307;1.625
PE;Pernambuco;Mulheres;2003;Interstício pulmonar;72;1.651;2.285
PE;Pernambuco;Mulheres;2003;Necróticas e supurativas;11;0.252;0.322
PE;Pernambuco;Mulheres;2003;Pleura;17;0.39;0.52
PE;Pernambuco;Mulheres;2003;Outras do aparelho respiratório;829;19.004;25.256
PE;Pernambuco;Mulheres;2004;Órgãos digestivos;813;18.46;25.8
PE;Pernambuco;Mulheres;2004;"Pulmão, traqueia e brônquios";195;4.43;6.24
PE;Pernambuco;Mulheres;2004;Mama feminina;418;9.49;13.04
PE;Pernambuco;Mulheres;2004;Colo de útero;240;5.45;7.33
PE;Pernambuco;Mulheres;2004;Demais localizações;1122;25.47;34.19
PE;Pernambuco;Mulheres;2004;Isquêmicas do coração;2103;47.74;66.29
PE;Pernambuco;Mulheres;2004;Cerebrovasculares;2454;55.71;76.12
PE;Pernambuco;Mulheres;2004;Demais cardiovasculares;2684;60.93;81.96
PE;Pernambuco;Mulheres;2004;Vias aéreas superiores;2;0.045;0.047
PE;Pernambuco;Mulheres;2004;Crônicas das vias aéreas inferiores;652;14.802;20.029
PE;Pernambuco;Mulheres;2004;Pulmonares por agentes externos;59;1.339;1.773
PE;Pernambuco;Mulheres;2004;Interstício pulmonar;57;1.294;1.765
PE;Pernambuco;Mulheres;2004;Necróticas e supurativas;11;0.25;0.333
PE;Pernambuco;Mulheres;2004;Pleura;22;0.499;0.677
PE;Pernambuco;Mulheres;2004;Outras do aparelho respiratório;483;10.965;13.963
PE;Pernambuco;Mulheres;2005;Órgãos digestivos;862;19.38;26.58
PE;Pernambuco;Mulheres;2005;"Pulmão, traqueia e brônquios";240;5.4;7.47
PE;Pernambuco;Mulheres;2005;Mama feminina;449;10.1;13.61
PE;Pernambuco;Mulheres;2005;Colo de útero;250;5.62;7.5
PE;Pernambuco;Mulheres;2005;Demais localizações;1288;28.96;37.78
PE;Pernambuco;Mulheres;2005;Isquêmicas do coração;2267;50.98;69.17
PE;Pernambuco;Mulheres;2005;Cerebrovasculares;2609;58.67;78.31
PE;Pernambuco;Mulheres;2005;Demais cardiovasculares;2848;64.04;85.02
PE;Pernambuco;Mulheres;2005;Vias aéreas superiores;6;0.135;0.173
PE;Pernambuco;Mulheres;2005;Crônicas das vias aéreas inferiores;669;15.044;19.799
PE;Pernambuco;Mulheres;2005;Pulmonares por agentes externos;36;0.81;0.979
PE;Pernambuco;Mulheres;2005;Interstício pulmonar;78;1.754;2.211
PE;Pernambuco;Mulheres;2005;Necróticas e supurativas;9;0.202;0.257
PE;Pernambuco;Mulheres;2005;Pleura;19;0.427;0.531
PE;Pernambuco;Mulheres;2005;Outras do aparelho respiratório;540;12.143;15.396
PE;Pernambuco;Mulheres;2006;Órgãos digestivos;969;21.59;29.15
PE;Pernambuco;Mulheres;2006;"Pulmão, traqueia e brônquios";248;5.53;7.56
PE;Pernambuco;Mulheres;2006;Mama feminina;548;12.21;16.18
PE;Pernambuco;Mulheres;2006;Colo de útero;266;5.93;7.8
PE;Pernambuco;Mulheres;2006;Demais localizações;1362;30.34;39.46
PE;Pernambuco;Mulheres;2006;Isquêmicas do coração;2329;51.89;69.41
PE;Pernambuco;Mulheres;2006;Cerebrovasculares;2739;61.02;79.85
PE;Pernambuco;Mulheres;2006;Demais cardiovasculares;2888;64.34;83.58
PE;Pernambuco;Mulheres;2006;Vias aéreas superiores;2;0.045;0.029
PE;Pernambuco;Mulheres;2006;Crônicas das vias aéreas inferiores;1652;36.804;24.951
PE;Pernambuco;Mulheres;2006;Pulmonares por agentes externos;44;0.98;0.624
PE;Pernambuco;Mulheres;2006;Interstício pulmonar;164;3.654;2.359
PE;Pernambuco;Mulheres;2006;Necróticas e supurativas;40;0.891;0.531
PE;Pernambuco;Mulheres;2006;Pleura;46;1.025;0.616
PE;Pernambuco;Mulheres;2006;Outras do aparelho respiratório;1028;22.902;15.272
PE;Pernambuco;Mulheres;2007;Órgãos digestivos;891;19.67;26.02
PE;Pernambuco;Mulheres;2007;"Pulmão, traqueia e brônquios";277;6.12;8.15
PE;Pernambuco;Mulheres;2007;Mama feminina;484;10.69;13.94
PE;Pernambuco;Mulheres;2007;Colo de útero;244;5.39;6.93
PE;Pernambuco;Mulheres;2007;Demais localizações;1344;29.68;37.84
PE;Pernambuco;Mulheres;2007;Isquêmicas do coração;2535;55.98;73.58
PE;Pernambuco;Mulheres;2007;Cerebrovasculares;2618;57.81;74.32
PE;Pernambuco;Mulheres;2007;Demais cardiovasculares;2943;64.99;82.91
PE;Pernambuco;Mulheres;2007;Vias aéreas superiores;0;0;0
PE;Pernambuco;Mulheres;2007;Crônicas das vias aéreas inferiores;770;17.003;21.642
PE;Pernambuco;Mulheres;2007;Pulmonares por agentes externos;37;0.817;0.909
PE;Pernambuco;Mulheres;2007;Interstício pulmonar;74;1.634;2.047
PE;Pernambuco;Mulheres;2007;Necróticas e supurativas;17;0.375;0.453
PE;Pernambuco;Mulheres;2007;Pleura;26;0.574;0.635
PE;Pernambuco;Mulheres;2007;Outras do aparelho respiratório;687;15.17;18.932
PE;Pernambuco;Mulheres;2008;Órgãos digestivos;1003;21.96;28.29
PE;Pernambuco;Mulheres;2008;"Pulmão, traqueia e brônquios";295;6.46;8.53
PE;Pernambuco;Mulheres;2008;Mama feminina;537;11.75;15.04
PE;Pernambuco;Mulheres;2008;Colo de útero;250;5.47;6.84
PE;Pernambuco;Mulheres;2008;Demais localizações;1382;30.25;38.12
PE;Pernambuco;Mulheres;2008;Isquêmicas do coração;2786;60.98;78.22
PE;Pernambuco;Mulheres;2008;Cerebrovasculares;2620;57.35;71.9
PE;Pernambuco;Mulheres;2008;Demais cardiovasculares;2949;64.55;80.47
PE;Pernambuco;Mulheres;2008;Vias aéreas superiores;7;0.153;0.165
PE;Pernambuco;Mulheres;2008;Crônicas das vias aéreas inferiores;721;15.782;19.761
PE;Pernambuco;Mulheres;2008;Pulmonares por agentes externos;29;0.635;0.744
PE;Pernambuco;Mulheres;2008;Interstício pulmonar;67;1.467;1.781
PE;Pernambuco;Mulheres;2008;Necróticas e supurativas;28;0.613;0.742
PE;Pernambuco;Mulheres;2008;Pleura;38;0.832;1.002
PE;Pernambuco;Mulheres;2008;Outras do aparelho respiratório;695;15.213;18.681
PE;Pernambuco;Mulheres;2009;Órgãos digestivos;1029;22.33;28.2
PE;Pernambuco;Mulheres;2009;"Pulmão, traqueia e brônquios";295;6.4;8.2
PE;Pernambuco;Mulheres;2009;Mama feminina;535;11.61;14.61
PE;Pernambuco;Mulheres;2009;Colo de útero;279;6.06;7.39
PE;Pernambuco;Mulheres;2009;Demais localizações;1452;31.51;38.73
PE;Pernambuco;Mulheres;2009;Isquêmicas do coração;2784;60.42;76.05
PE;Pernambuco;Mulheres;2009;Cerebrovasculares;2499;54.24;66.83
PE;Pernambuco;Mulheres;2009;Demais cardiovasculares;2939;63.79;77.9
PE;Pernambuco;Mulheres;2009;Vias aéreas superiores;4;0.087;0.11
PE;Pernambuco;Mulheres;2009;Crônicas das vias aéreas inferiores;771;16.733;20.579
PE;Pernambuco;Mulheres;2009;Pulmonares por agentes externos;37;0.803;0.928
PE;Pernambuco;Mulheres;2009;Interstício pulmonar;65;1.411;1.7
PE;Pernambuco;Mulheres;2009;Necróticas e supurativas;18;0.391;0.48
PE;Pernambuco;Mulheres;2009;Pleura;29;0.629;0.766
PE;Pernambuco;Mulheres;2009;Outras do aparelho respiratório;951;20.64;24.842
PE;Pernambuco;Mulheres;2010;Órgãos digestivos;1011;21.79;27.05
PE;Pernambuco;Mulheres;2010;"Pulmão, traqueia e brônquios";316;6.81;8.67
PE;Pernambuco;Mulheres;2010;Mama feminina;594;12.8;15.99
PE;Pernambuco;Mulheres;2010;Colo de útero;253;5.45;6.56
PE;Pernambuco;Mulheres;2010;Demais localizações;1419;30.58;36.97
PE;Pernambuco;Mulheres;2010;Isquêmicas do coração;2848;61.38;75.56
PE;Pernambuco;Mulheres;2010;Cerebrovasculares;2537;54.68;66.08
PE;Pernambuco;Mulheres;2010;Demais cardiovasculares;2738;59.01;70.63
PE;Pernambuco;Mulheres;2010;Vias aéreas superiores;5;0.108;0.127
PE;Pernambuco;Mulheres;2010;Crônicas das vias aéreas inferiores;822;17.716;21.226
PE;Pernambuco;Mulheres;2010;Pulmonares por agentes externos;66;1.422;1.669
PE;Pernambuco;Mulheres;2010;Interstício pulmonar;67;1.444;1.72
PE;Pernambuco;Mulheres;2010;Necróticas e supurativas;18;0.388;0.437
PE;Pernambuco;Mulheres;2010;Pleura;31;0.668;0.83
PE;Pernambuco;Mulheres;2010;Outras do aparelho respiratório;874;18.836;22.235
PE;Pernambuco;Mulheres;2011;Órgãos digestivos;1107;23.72;28.76
PE;Pernambuco;Mulheres;2011;"Pulmão, traqueia e brônquios";323;6.92;8.51
PE;Pernambuco;Mulheres;2011;Mama feminina;562;12.04;14.61
PE;Pernambuco;Mulheres;2011;Colo de útero;256;5.48;6.58
PE;Pernambuco;Mulheres;2011;Demais localizações;1492;31.97;37.98
PE;Pernambuco;Mulheres;2011;Isquêmicas do coração;2865;61.38;73.89
PE;Pernambuco;Mulheres;2011;Cerebrovasculares;2580;55.27;65.17
PE;Pernambuco;Mulheres;2011;Demais cardiovasculares;2931;62.79;73.52
PE;Pernambuco;Mulheres;2011;Vias aéreas superiores;12;0.257;0.142
PE;Pernambuco;Mulheres;2011;Crônicas das vias aéreas inferiores;1662;35.607;22.012
PE;Pernambuco;Mulheres;2011;Pulmonares por agentes externos;168;3.599;2.113
PE;Pernambuco;Mulheres;2011;Interstício pulmonar;122;2.614;1.548
PE;Pernambuco;Mulheres;2011;Necróticas e supurativas;48;1.028;0.596
PE;Pernambuco;Mulheres;2011;Pleura;50;1.071;0.662
PE;Pernambuco;Mulheres;2011;Outras do aparelho respiratório;2130;45.634;27.979
PE;Pernambuco;Mulheres;2012;Órgãos digestivos;1110;23.63;28.01
PE;Pernambuco;Mulheres;2012;"Pulmão, traqueia e brônquios";341;7.26;8.74
PE;Pernambuco;Mulheres;2012;Mama feminina;578;12.31;14.6
PE;Pernambuco;Mulheres;2012;Colo de útero;277;5.9;6.9
PE;Pernambuco;Mulheres;2012;Demais localizações;1459;31.06;36.5
PE;Pernambuco;Mulheres;2012;Isquêmicas do coração;3022;64.34;75.7
PE;Pernambuco;Mulheres;2012;Cerebrovasculares;2594;55.23;63.88
PE;Pernambuco;Mulheres;2012;Demais cardiovasculares;2879;61.29;70.27
PE;Pernambuco;Mulheres;2012;Vias aéreas superiores;10;0.213;0.112
PE;Pernambuco;Mulheres;2012;Crônicas das vias aéreas inferiores;1718;36.576;21.931
PE;Pernambuco;Mulheres;2012;Pulmonares por agentes externos;220;4.684;2.715
PE;Pernambuco;Mulheres;2012;Interstício pulmonar;156;3.321;1.934
PE;Pernambuco;Mulheres;2012;Necróticas e supurativas;42;0.894;0.523
PE;Pernambuco;Mulheres;2012;Pleura;60;1.277;0.739
PE;Pernambuco;Mulheres;2012;Outras do aparelho respiratório;2162;46.029;27.314
PE;Pernambuco;Mulheres;2013;Órgãos digestivos;1200;25.39;29.6
PE;Pernambuco;Mulheres;2013;"Pulmão, traqueia e brônquios";371;7.85;9.26
PE;Pernambuco;Mulheres;2013;Mama feminina;651;13.77;16.04
PE;Pernambuco;Mulheres;2013;Colo de útero;252;5.33;6.08
PE;Pernambuco;Mulheres;2013;Demais localizações;1537;32.52;37.28
PE;Pernambuco;Mulheres;2013;Isquêmicas do coração;2749;58.16;67
PE;Pernambuco;Mulheres;2013;Cerebrovasculares;2583;54.65;61.86
PE;Pernambuco;Mulheres;2013;Demais cardiovasculares;3035;64.21;72.15
PE;Pernambuco;Mulheres;2013;Vias aéreas superiores;14;0.296;0.173
PE;Pernambuco;Mulheres;2013;Crônicas das vias aéreas inferiores;1740;36.812;21.445
PE;Pernambuco;Mulheres;2013;Pulmonares por agentes externos;204;4.316;2.478
PE;Pernambuco;Mulheres;2013;Interstício pulmonar;154;3.258;1.852
PE;Pernambuco;Mulheres;2013;Necróticas e supurativas;44;0.931;0.524
PE;Pernambuco;Mulheres;2013;Pleura;50;1.058;0.592
PE;Pernambuco;Mulheres;2013;Outras do aparelho respiratório;2526;53.441;30.896
PE;Pernambuco;Mulheres;2014;Órgãos digestivos;1135;23.86;27.14
PE;Pernambuco;Mulheres;2014;"Pulmão, traqueia e brônquios";401;8.43;9.76
PE;Pernambuco;Mulheres;2014;Mama feminina;623;13.1;14.9
PE;Pernambuco;Mulheres;2014;Colo de útero;293;6.16;6.93
PE;Pernambuco;Mulheres;2014;Demais localizações;1554;32.67;36.67
PE;Pernambuco;Mulheres;2014;Isquêmicas do coração;2763;58.09;65.36
PE;Pernambuco;Mulheres;2014;Cerebrovasculares;2514;52.86;58.63
PE;Pernambuco;Mulheres;2014;Demais cardiovasculares;2892;60.81;67.06
PE;Pernambuco;Mulheres;2014;Vias aéreas superiores;2;0.042;0.022
PE;Pernambuco;Mulheres;2014;Crônicas das vias aéreas inferiores;1586;33.347;18.925
PE;Pernambuco;Mulheres;2014;Pulmonares por agentes externos;214;4.5;2.476
PE;Pernambuco;Mulheres;2014;Interstício pulmonar;146;3.07;1.71
PE;Pernambuco;Mulheres;2014;Necróticas e supurativas;40;0.841;0.472
PE;Pernambuco;Mulheres;2014;Pleura;72;1.514;0.837
PE;Pernambuco;Mulheres;2014;Outras do aparelho respiratório;2614;54.961;30.648
PE;Pernambuco;Mulheres;2015;Órgãos digestivos;1299;27.14;30.15
PE;Pernambuco;Mulheres;2015;"Pulmão, traqueia e brônquios";420;8.78;9.89
PE;Pernambuco;Mulheres;2015;Mama feminina;683;14.27;15.96
PE;Pernambuco;Mulheres;2015;Colo de útero;296;6.18;6.89
PE;Pernambuco;Mulheres;2015;Demais localizações;1649;34.46;37.89
PE;Pernambuco;Mulheres;2015;Isquêmicas do coração;2983;62.33;68.51
PE;Pernambuco;Mulheres;2015;Cerebrovasculares;2640;55.16;59.62
PE;Pernambuco;Mulheres;2015;Demais cardiovasculares;3046;63.65;68.37
PE;Pernambuco;Mulheres;2015;Vias aéreas superiores;10;0.209;0.109
PE;Pernambuco;Mulheres;2015;Crônicas das vias aéreas inferiores;1924;40.202;22.341
PE;Pernambuco;Mulheres;2015;Pulmonares por agentes externos;234;4.889;2.617
PE;Pernambuco;Mulheres;2015;Interstício pulmonar;180;3.761;2.07
PE;Pernambuco;Mulheres;2015;Necróticas e supurativas;32;0.669;0.365
PE;Pernambuco;Mulheres;2015;Pleura;98;2.048;1.124
PE;Pernambuco;Mulheres;2015;Outras do aparelho respiratório;2898;60.554;33.154
PE;Pernambuco;Mulheres;2016;Órgãos digestivos;1265;26.29;28.52
PE;Pernambuco;Mulheres;2016;"Pulmão, traqueia e brônquios";460;9.56;10.55
PE;Pernambuco;Mulheres;2016;Mama feminina;712;14.8;16.21
PE;Pernambuco;Mulheres;2016;Colo de útero;313;6.51;7.01
PE;Pernambuco;Mulheres;2016;Demais localizações;1602;33.3;35.91
PE;Pernambuco;Mulheres;2016;Isquêmicas do coração;3124;64.93;69.67
PE;Pernambuco;Mulheres;2016;Cerebrovasculares;2709;56.3;59.47
PE;Pernambuco;Mulheres;2016;Demais cardiovasculares;3290;68.38;72.03
PE;Pernambuco;Mulheres;2016;Vias aéreas superiores;10;0.208;0.109
PE;Pernambuco;Mulheres;2016;Crônicas das vias aéreas inferiores;1984;41.235;22.337
PE;Pernambuco;Mulheres;2016;Pulmonares por agentes externos;276;5.736;3.011
PE;Pernambuco;Mulheres;2016;Interstício pulmonar;140;2.91;1.546
PE;Pernambuco;Mulheres;2016;Necróticas e supurativas;44;0.914;0.484
PE;Pernambuco;Mulheres;2016;Pleura;76;1.58;0.863
PE;Pernambuco;Mulheres;2016;Outras do aparelho respiratório;2818;58.569;31.405
PE;Pernambuco;Mulheres;2017;Órgãos digestivos;1328;27.48;29.19
PE;Pernambuco;Mulheres;2017;"Pulmão, traqueia e brônquios";465;9.62;10.3
PE;Pernambuco;Mulheres;2017;Mama feminina;785;16.24;17.36
PE;Pernambuco;Mulheres;2017;Colo de útero;361;7.47;7.91
PE;Pernambuco;Mulheres;2017;Demais localizações;1670;34.55;36.54
PE;Pernambuco;Mulheres;2017;Isquêmicas do coração;3071;63.54;66.39
PE;Pernambuco;Mulheres;2017;Cerebrovasculares;2570;53.17;54.79
