Território;Nome do território;Sexo;Ano;Grupo de causa;Óbitos;Taxa padronizada (por 100 mil hab.)
DF;Distrito Federal;Mulheres;2017;Aparelho digestivo;247;21.42
DF;Distrito Federal;Mulheres;2017;Infecciosas e parasitárias;271;23.04
DF;Distrito Federal;Mulheres;2017;Perinatais e malformações;227;13.37
DF;Distrito Federal;Mulheres;2017;Sinais e achados mal definidos;96;7.78
DF;Distrito Federal;Mulheres;2017;Demais causas definidas;623;54.15
DF;Distrito Federal;Mulheres;2018;Aparelho circulatório;1470;123.88
DF;Distrito Federal;Mulheres;2018;Neoplasias;1366;109.21
DF;Distrito Federal;Mulheres;2018;Aparelho respiratório;512;43.17
DF;Distrito Federal;Mulheres;2018;Causas externas;354;26.61
DF;Distrito Federal;Mulheres;2018;Endócrinas e metabólicas;300;24.93
DF;Distrito Federal;Mulheres;2018;Aparelho digestivo;269;21.98
DF;Distrito Federal;Mulheres;2018;Infecciosas e parasitárias;261;21.32
DF;Distrito Federal;Mulheres;2018;Perinatais e malformações;214;12.65
DF;Distrito Federal;Mulheres;2018;Sinais e achados mal definidos;81;6.38
DF;Distrito Federal;Mulheres;2018;Demais causas definidas;639;52.54
DF;Distrito Federal;Mulheres;2019;Aparelho circulatório;1472;117.25
DF;Distrito Federal;Mulheres;2019;Neoplasias;1439;110.91
DF;Distrito Federal;Mulheres;2019;Aparelho respiratório;652;52.47
DF;Distrito Federal;Mulheres;2019;Causas externas;336;24.33
DF;Distrito Federal;Mulheres;2019;Endócrinas e metabólicas;344;27.12
DF;Distrito Federal;Mulheres;2019;Aparelho digestivo;310;24.37
DF;Distrito Federal;Mulheres;2019;Infecciosas e parasitárias;293;22.94
DF;Distrito Federal;Mulheres;2019;Perinatais e malformações;159;9.61
DF;Distrito Federal;Mulheres;2019;Sinais e achados mal definidos;104;7.79
DF;Distrito Federal;Mulheres;2019;Demais causas definidas;664;52.47
DF;Distrito Federal;Mulheres;2020;Aparelho circulatório;1524;115.48
DF;Distrito Federal;Mulheres;2020;Neoplasias;1451;106.89
DF;Distrito Federal;Mulheres;2020;Aparelho respiratório;547;42.01
DF;Distrito Federal;Mulheres;2020;Causas externas;331;23.34
DF;Distrito Federal;Mulheres;2020;COVID-19;1273;95.74
DF;Distrito Federal;Mulheres;2020;Endócrinas e metabólicas;322;24.38
DF;Distrito Federal;Mulheres;2020;Aparelho digestivo;289;21.89
DF;Distrito Federal;Mulheres;2020;Infecciosas e parasitárias;299;22.41
DF;Distrito Federal;Mulheres;2020;Perinatais e malformações;206;13.05
DF;Distrito Federal;Mulheres;2020;Sinais e achados mal definidos;120;8.61
DF;Distrito Federal;Mulheres;2020;Demais causas definidas;691;51.68
DF;Distrito Federal;Mulheres;2021;Aparelho circulatório;1572;114.14
DF;Distrito Federal;Mulheres;2021;Neoplasias;1466;104.02
DF;Distrito Federal;Mulheres;2021;Aparelho respiratório;489;35.8
DF;Distrito Federal;Mulheres;2021;Causas externas;343;23.58
DF;Distrito Federal;Mulheres;2021;COVID-19;2490;176.68
DF;Distrito Federal;Mulheres;2021;Endócrinas e metabólicas;404;29.14
DF;Distrito Federal;Mulheres;2021;Aparelho digestivo;320;22.94
DF;Distrito Federal;Mulheres;2021;Infecciosas e parasitárias;282;20.25
DF;Distrito Federal;Mulheres;2021;Perinatais e malformações;164;10.82
DF;Distrito Federal;Mulheres;2021;Sinais e achados mal definidos;129;9.22
DF;Distrito Federal;Mulheres;2021;Demais causas definidas;802;57.64
DF;Distrito Federal;Mulheres;2022;Aparelho circulatório;1589;110.27
DF;Distrito Federal;Mulheres;2022;Neoplasias;1456;98.64
DF;Distrito Federal;Mulheres;2022;Aparelho respiratório;658;46.18
DF;Distrito Federal;Mulheres;2022;Causas externas;382;25.65
DF;Distrito Federal;Mulheres;2022;COVID-19;338;23.43
DF;Distrito Federal;Mulheres;2022;Endócrinas e metabólicas;386;26.82
DF;Distrito Federal;Mulheres;2022;Aparelho digestivo;361;24.81
DF;Distrito Federal;Mulheres;2022;Infecciosas e parasitárias;303;20.82
DF;Distrito Federal;Mulheres;2022;Perinatais e malformações;182;12.54
DF;Distrito Federal;Mulheres;2022;Sinais e achados mal definidos;122;8.31
DF;Distrito Federal;Mulheres;2022;Demais causas definidas;914;63.41
DF;Distrito Federal;Mulheres;2023;Aparelho circulatório;1555;102.53
DF;Distrito Federal;Mulheres;2023;Neoplasias;1516;98.72
DF;Distrito Federal;Mulheres;2023;Aparelho respiratório;723;48.06
DF;Distrito Federal;Mulheres;2023;Causas externas;377;24.58
DF;Distrito Federal;Mulheres;2023;COVID-19;65;4.3
DF;Distrito Federal;Mulheres;2023;Endócrinas e metabólicas;357;23.63
DF;Distrito Federal;Mulheres;2023;Aparelho digestivo;369;24.2
DF;Distrito Federal;Mulheres;2023;Infecciosas e parasitárias;308;20.29
DF;Distrito Federal;Mulheres;2023;Perinatais e malformações;178;12.59
DF;Distrito Federal;Mulheres;2023;Sinais e achados mal definidos;117;7.47
DF;Distrito Federal;Mulheres;2023;Demais causas definidas;906;59.95
DF;Distrito Federal;Mulheres;2024;Aparelho circulatório;1776;111.18
DF;Distrito Federal;Mulheres;2024;Neoplasias;1638;102.35
DF;Distrito Federal;Mulheres;2024;Aparelho respiratório;930;58.69
DF;Distrito Federal;Mulheres;2024;Causas externas;408;25.7
DF;Distrito Federal;Mulheres;2024;COVID-19;41;2.56
DF;Distrito Federal;Mulheres;2024;Endócrinas e metabólicas;320;19.98
DF;Distrito Federal;Mulheres;2024;Aparelho digestivo;423;26.45
DF;Distrito Federal;Mulheres;2024;Infecciosas e parasitárias;564;35.37
DF;Distrito Federal;Mulheres;2024;Perinatais e malformações;153;11
DF;Distrito Federal;Mulheres;2024;Sinais e achados mal definidos;87;5.42
DF;Distrito Federal;Mulheres;2024;Demais causas definidas;1040;65.09
DF;Distrito Federal;Mulheres;2025;Aparelho circulatório;1660;98.6
DF;Distrito Federal;Mulheres;2025;Neoplasias;1620;96.63
DF;Distrito Federal;Mulheres;2025;Aparelho respiratório;978;58.03
DF;Distrito Federal;Mulheres;2025;Causas externas;406;24.79
DF;Distrito Federal;Mulheres;2025;COVID-19;20;1.18
DF;Distrito Federal;Mulheres;2025;Endócrinas e metabólicas;361;21.48
DF;Distrito Federal;Mulheres;2025;Aparelho digestivo;386;22.97
DF;Distrito Federal;Mulheres;2025;Infecciosas e parasitárias;312;18.59
DF;Distrito Federal;Mulheres;2025;Perinatais e malformações;138;10.05
DF;Distrito Federal;Mulheres;2025;Sinais e achados mal definidos;193;11.79
DF;Distrito Federal;Mulheres;2025;Demais causas definidas;1048;62.24
ES;Espírito Santo;Ambos;2000;Aparelho circulatório;4647;255.68
ES;Espírito Santo;Ambos;2000;Neoplasias;2062;106.8
ES;Espírito Santo;Ambos;2000;Aparelho respiratório;1261;67.35
ES;Espírito Santo;Ambos;2000;Causas externas;2935;98.91
ES;Espírito Santo;Ambos;2000;Endócrinas e metabólicas;843;45.21
ES;Espírito Santo;Ambos;2000;Aparelho digestivo;612;30.38
ES;Espírito Santo;Ambos;2000;Infecciosas e parasitárias;582;24.26
ES;Espírito Santo;Ambos;2000;Perinatais e malformações;837;17.95
ES;Espírito Santo;Ambos;2000;Sinais e achados mal definidos;3107;161.3
ES;Espírito Santo;Ambos;2000;Demais causas definidas;744;34.38
ES;Espírito Santo;Ambos;2001;Aparelho circulatório;4697;249.57
ES;Espírito Santo;Ambos;2001;Neoplasias;2259;113.71
ES;Espírito Santo;Ambos;2001;Aparelho respiratório;1308;68.56
ES;Espírito Santo;Ambos;2001;Causas externas;2972;98.47
ES;Espírito Santo;Ambos;2001;Endócrinas e metabólicas;842;43.43
ES;Espírito Santo;Ambos;2001;Aparelho digestivo;629;30.64
ES;Espírito Santo;Ambos;2001;Infecciosas e parasitárias;565;23.24
ES;Espírito Santo;Ambos;2001;Perinatais e malformações;756;16.44
ES;Espírito Santo;Ambos;2001;Sinais e achados mal definidos;2901;146.75
ES;Espírito Santo;Ambos;2001;Demais causas definidas;757;34.04
ES;Espírito Santo;Ambos;2002;Aparelho circulatório;4887;252.03
ES;Espírito Santo;Ambos;2002;Neoplasias;2394;116.46
ES;Espírito Santo;Ambos;2002;Aparelho respiratório;1378;70.14
ES;Espírito Santo;Ambos;2002;Causas externas;3223;102.4
ES;Espírito Santo;Ambos;2002;Endócrinas e metabólicas;846;42.4
ES;Espírito Santo;Ambos;2002;Aparelho digestivo;708;32.71
ES;Espírito Santo;Ambos;2002;Infecciosas e parasitárias;538;21.68
ES;Espírito Santo;Ambos;2002;Perinatais e malformações;736;16.24
ES;Espírito Santo;Ambos;2002;Sinais e achados mal definidos;2068;100.51
ES;Espírito Santo;Ambos;2002;Demais causas definidas;826;37.15
ES;Espírito Santo;Ambos;2003;Aparelho circulatório;5863;290.44
ES;Espírito Santo;Ambos;2003;Neoplasias;2520;118.56
ES;Espírito Santo;Ambos;2003;Aparelho respiratório;1613;79.27
ES;Espírito Santo;Ambos;2003;Causas externas;3177;100.72
ES;Espírito Santo;Ambos;2003;Endócrinas e metabólicas;871;42.18
ES;Espírito Santo;Ambos;2003;Aparelho digestivo;811;36.48
ES;Espírito Santo;Ambos;2003;Infecciosas e parasitárias;656;26.08
ES;Espírito Santo;Ambos;2003;Perinatais e malformações;723;16.43
ES;Espírito Santo;Ambos;2003;Sinais e achados mal definidos;1177;55.49
ES;Espírito Santo;Ambos;2003;Demais causas definidas;970;41.45
ES;Espírito Santo;Ambos;2004;Aparelho circulatório;6014;284.59
ES;Espírito Santo;Ambos;2004;Neoplasias;2716;123.31
ES;Espírito Santo;Ambos;2004;Aparelho respiratório;1607;76.81
ES;Espírito Santo;Ambos;2004;Causas externas;3267;101.62
ES;Espírito Santo;Ambos;2004;Endócrinas e metabólicas;953;44.92
ES;Espírito Santo;Ambos;2004;Aparelho digestivo;873;37.42
ES;Espírito Santo;Ambos;2004;Infecciosas e parasitárias;632;24.13
ES;Espírito Santo;Ambos;2004;Perinatais e malformações;656;14.92
ES;Espírito Santo;Ambos;2004;Sinais e achados mal definidos;862;39.27
ES;Espírito Santo;Ambos;2004;Demais causas definidas;1037;42.97
ES;Espírito Santo;Ambos;2005;Aparelho circulatório;5902;270.31
ES;Espírito Santo;Ambos;2005;Neoplasias;2751;120.09
ES;Espírito Santo;Ambos;2005;Aparelho respiratório;1530;69.83
ES;Espírito Santo;Ambos;2005;Causas externas;3300;101.07
ES;Espírito Santo;Ambos;2005;Endócrinas e metabólicas;1036;47.06
ES;Espírito Santo;Ambos;2005;Aparelho digestivo;914;38.62
ES;Espírito Santo;Ambos;2005;Infecciosas e parasitárias;596;22.25
ES;Espírito Santo;Ambos;2005;Perinatais e malformações;688;15.81
ES;Espírito Santo;Ambos;2005;Sinais e achados mal definidos;811;35.24
ES;Espírito Santo;Ambos;2005;Demais causas definidas;1120;46.23
ES;Espírito Santo;Ambos;2006;Aparelho circulatório;6369;280.92
ES;Espírito Santo;Ambos;2006;Neoplasias;2911;123.14
ES;Espírito Santo;Ambos;2006;Aparelho respiratório;1582;69.63
ES;Espírito Santo;Ambos;2006;Causas externas;3520;105.45
ES;Espírito Santo;Ambos;2006;Endócrinas e metabólicas;1113;48.61
ES;Espírito Santo;Ambos;2006;Aparelho digestivo;930;37.57
ES;Espírito Santo;Ambos;2006;Infecciosas e parasitárias;614;21.64
ES;Espírito Santo;Ambos;2006;Perinatais e malformações;671;15.78
ES;Espírito Santo;Ambos;2006;Sinais e achados mal definidos;670;27.53
ES;Espírito Santo;Ambos;2006;Demais causas definidas;1208;47.99
ES;Espírito Santo;Ambos;2007;Aparelho circulatório;6207;262.12
ES;Espírito Santo;Ambos;2007;Neoplasias;2996;122.38
ES;Espírito Santo;Ambos;2007;Aparelho respiratório;1508;63.72
ES;Espírito Santo;Ambos;2007;Causas externas;3844;113.32
ES;Espírito Santo;Ambos;2007;Endócrinas e metabólicas;1094;46.01
ES;Espírito Santo;Ambos;2007;Aparelho digestivo;935;36.81
ES;Espírito Santo;Ambos;2007;Infecciosas e parasitárias;549;19.37
ES;Espírito Santo;Ambos;2007;Perinatais e malformações;637;15.32
ES;Espírito Santo;Ambos;2007;Sinais e achados mal definidos;578;23.38
ES;Espírito Santo;Ambos;2007;Demais causas definidas;1239;47.3
ES;Espírito Santo;Ambos;2008;Aparelho circulatório;6362;260.02
ES;Espírito Santo;Ambos;2008;Neoplasias;3273;129.21
ES;Espírito Santo;Ambos;2008;Aparelho respiratório;1583;64.4
ES;Espírito Santo;Ambos;2008;Causas externas;3939;113.81
ES;Espírito Santo;Ambos;2008;Endócrinas e metabólicas;1146;46.57
ES;Espírito Santo;Ambos;2008;Aparelho digestivo;972;36.7
ES;Espírito Santo;Ambos;2008;Infecciosas e parasitárias;572;19.47
ES;Espírito Santo;Ambos;2008;Perinatais e malformações;686;16.24
ES;Espírito Santo;Ambos;2008;Sinais e achados mal definidos;480;18.64
ES;Espírito Santo;Ambos;2008;Demais causas definidas;1377;51.6
ES;Espírito Santo;Ambos;2009;Aparelho circulatório;6349;249.18
ES;Espírito Santo;Ambos;2009;Neoplasias;3254;123.42
ES;Espírito Santo;Ambos;2009;Aparelho respiratório;1827;71.52
ES;Espírito Santo;Ambos;2009;Causas externas;3870;109.69
ES;Espírito Santo;Ambos;2009;Endócrinas e metabólicas;1214;47.87
ES;Espírito Santo;Ambos;2009;Aparelho digestivo;950;34.8
ES;Espírito Santo;Ambos;2009;Infecciosas e parasitárias;601;19.77
ES;Espírito Santo;Ambos;2009;Perinatais e malformações;571;13.5
ES;Espírito Santo;Ambos;2009;Sinais e achados mal definidos;330;12.28
ES;Espírito Santo;Ambos;2009;Demais causas definidas;1352;49.05
ES;Espírito Santo;Ambos;2010;Aparelho circulatório;6574;248.95
ES;Espírito Santo;Ambos;2010;Neoplasias;3450;126.85
ES;Espírito Santo;Ambos;2010;Aparelho respiratório;1975;74.96
ES;Espírito Santo;Ambos;2010;Causas externas;3917;110.84
ES;Espírito Santo;Ambos;2010;Endócrinas e metabólicas;1197;44.87
ES;Espírito Santo;Ambos;2010;Aparelho digestivo;1058;37.44
ES;Espírito Santo;Ambos;2010;Infecciosas e parasitárias;617;20.31
ES;Espírito Santo;Ambos;2010;Perinatais e malformações;570;13.69
ES;Espírito Santo;Ambos;2010;Sinais e achados mal definidos;285;9.95
ES;Espírito Santo;Ambos;2010;Demais causas definidas;1519;53.57
ES;Espírito Santo;Ambos;2011;Aparelho circulatório;6456;235.34
ES;Espírito Santo;Ambos;2011;Neoplasias;3627;128.33
ES;Espírito Santo;Ambos;2011;Aparelho respiratório;1861;67.87
ES;Espírito Santo;Ambos;2011;Causas externas;3782;105.35
ES;Espírito Santo;Ambos;2011;Endócrinas e metabólicas;1364;49.52
ES;Espírito Santo;Ambos;2011;Aparelho digestivo;1052;36.34
ES;Espírito Santo;Ambos;2011;Infecciosas e parasitárias;681;21.63
ES;Espírito Santo;Ambos;2011;Perinatais e malformações;616;14.65
ES;Espírito Santo;Ambos;2011;Sinais e achados mal definidos;272;9.18
ES;Espírito Santo;Ambos;2011;Demais causas definidas;1656;57.25
ES;Espírito Santo;Ambos;2012;Aparelho circulatório;6342;222.42
ES;Espírito Santo;Ambos;2012;Neoplasias;3714;126.49
ES;Espírito Santo;Ambos;2012;Aparelho respiratório;1999;70.11
ES;Espírito Santo;Ambos;2012;Causas externas;3986;110.14
ES;Espírito Santo;Ambos;2012;Endócrinas e metabólicas;1271;44.56
ES;Espírito Santo;Ambos;2012;Aparelho digestivo;1038;34.5
ES;Espírito Santo;Ambos;2012;Infecciosas e parasitárias;626;19.26
ES;Espírito Santo;Ambos;2012;Perinatais e malformações;573;13.44
ES;Espírito Santo;Ambos;2012;Sinais e achados mal definidos;237;7.64
ES;Espírito Santo;Ambos;2012;Demais causas definidas;1810;60.61
ES;Espírito Santo;Ambos;2013;Aparelho circulatório;6397;215.96
ES;Espírito Santo;Ambos;2013;Neoplasias;3798;124.94
ES;Espírito Santo;Ambos;2013;Aparelho respiratório;1950;65.85
ES;Espírito Santo;Ambos;2013;Causas externas;3882;105.91
ES;Espírito Santo;Ambos;2013;Endócrinas e metabólicas;1290;43.51
ES;Espírito Santo;Ambos;2013;Aparelho digestivo;1097;35.07
ES;Espírito Santo;Ambos;2013;Infecciosas e parasitárias;651;19.51
ES;Espírito Santo;Ambos;2013;Perinatais e malformações;582;13.48
ES;Espírito Santo;Ambos;2013;Sinais e achados mal definidos;210;6.64
ES;Espírito Santo;Ambos;2013;Demais causas definidas;1776;57.32
ES;Espírito Santo;Ambos;2014;Aparelho circulatório;6298;204.48
ES;Espírito Santo;Ambos;2014;Neoplasias;3837;121.92
ES;Espírito Santo;Ambos;2014;Aparelho respiratório;2033;65.93
ES;Espírito Santo;Ambos;2014;Causas externas;3912;105.85
ES;Espírito Santo;Ambos;2014;Endócrinas e metabólicas;1327;42.81
ES;Espírito Santo;Ambos;2014;Aparelho digestivo;1124;35.1
ES;Espírito Santo;Ambos;2014;Infecciosas e parasitárias;688;19.9
ES;Espírito Santo;Ambos;2014;Perinatais e malformações;638;14.44
ES;Espírito Santo;Ambos;2014;Sinais e achados mal definidos;193;5.95
ES;Espírito Santo;Ambos;2014;Demais causas definidas;1963;61.22
ES;Espírito Santo;Ambos;2015;Aparelho circulatório;6440;200.85
ES;Espírito Santo;Ambos;2015;Neoplasias;4010;122.92
ES;Espírito Santo;Ambos;2015;Aparelho respiratório;2174;67.81
ES;Espírito Santo;Ambos;2015;Causas externas;3634;96.89
ES;Espírito Santo;Ambos;2015;Endócrinas e metabólicas;1382;43.13
ES;Espírito Santo;Ambos;2015;Aparelho digestivo;1113;33.64
ES;Espírito Santo;Ambos;2015;Infecciosas e parasitárias;680;19.48
ES;Espírito Santo;Ambos;2015;Perinatais e malformações;630;13.99
ES;Espírito Santo;Ambos;2015;Sinais e achados mal definidos;219;6.52
ES;Espírito Santo;Ambos;2015;Demais causas definidas;2038;61.91
ES;Espírito Santo;Ambos;2016;Aparelho circulatório;6653;199.64
ES;Espírito Santo;Ambos;2016;Neoplasias;4163;123.13
ES;Espírito Santo;Ambos;2016;Aparelho respiratório;2510;75.27
ES;Espírito Santo;Ambos;2016;Causas externas;3426;90.83
ES;Espírito Santo;Ambos;2016;Endócrinas e metabólicas;1290;38.67
ES;Espírito Santo;Ambos;2016;Aparelho digestivo;1186;34.62
ES;Espírito Santo;Ambos;2016;Infecciosas e parasitárias;704;19.65
ES;Espírito Santo;Ambos;2016;Perinatais e malformações;621;14.06
ES;Espírito Santo;Ambos;2016;Sinais e achados mal definidos;233;6.7
ES;Espírito Santo;Ambos;2016;Demais causas definidas;2065;60.61
ES;Espírito Santo;Ambos;2017;Aparelho circulatório;6939;200.58
ES;Espírito Santo;Ambos;2017;Neoplasias;4172;118.92
ES;Espírito Santo;Ambos;2017;Aparelho respiratório;2798;81.09
ES;Espírito Santo;Ambos;2017;Causas externas;3779;98.56
ES;Espírito Santo;Ambos;2017;Endócrinas e metabólicas;1392;40.17
ES;Espírito Santo;Ambos;2017;Aparelho digestivo;1142;32.19
ES;Espírito Santo;Ambos;2017;Infecciosas e parasitárias;765;20.96
ES;Espírito Santo;Ambos;2017;Perinatais e malformações;581;13.27
ES;Espírito Santo;Ambos;2017;Sinais e achados mal definidos;179;4.94
ES;Espírito Santo;Ambos;2017;Demais causas definidas;2358;67.15
ES;Espírito Santo;Ambos;2018;Aparelho circulatório;6843;190.47
ES;Espírito Santo;Ambos;2018;Neoplasias;4497;124.11
ES;Espírito Santo;Ambos;2018;Aparelho respiratório;2395;66.75
ES;Espírito Santo;Ambos;2018;Causas externas;3394;87.76
ES;Espírito Santo;Ambos;2018;Endócrinas e metabólicas;1329;36.87
ES;Espírito Santo;Ambos;2018;Aparelho digestivo;1203;32.99
ES;Espírito Santo;Ambos;2018;Infecciosas e parasitárias;666;17.79
ES;Espírito Santo;Ambos;2018;Perinatais e malformações;567;12.61
ES;Espírito Santo;Ambos;2018;Sinais e achados mal definidos;164;4.44
ES;Espírito Santo;Ambos;2018;Demais causas definidas;2418;66.53
ES;Espírito Santo;Ambos;2019;Aparelho circulatório;7044;189.01
ES;Espírito Santo;Ambos;2019;Neoplasias;4774;127.06
ES;Espírito Santo;Ambos;2019;Aparelho respiratório;2510;67.36
ES;Espírito Santo;Ambos;2019;Causas externas;3294;84
ES;Espírito Santo;Ambos;2019;Endócrinas e metabólicas;1511;40.55
ES;Espírito Santo;Ambos;2019;Aparelho digestivo;1212;32.19
ES;Espírito Santo;Ambos;2019;Infecciosas e parasitárias;708;18.43
ES;Espírito Santo;Ambos;2019;Perinatais e malformações;524;11.72
ES;Espírito Santo;Ambos;2019;Sinais e achados mal definidos;208;5.5
ES;Espírito Santo;Ambos;2019;Demais causas definidas;2635;70.16
ES;Espírito Santo;Ambos;2020;Aparelho circulatório;6876;178.24
ES;Espírito Santo;Ambos;2020;Neoplasias;4530;116.74
