Território;Nome do território;Sexo;Ano;Faixa etária;População
BR;Brasil;Ambos;2000;<1;3423475
BR;Brasil;Ambos;2000;1-4;13858072
BR;Brasil;Ambos;2000;5-9;17378990
BR;Brasil;Ambos;2000;10-14;17599378
BR;Brasil;Ambos;2000;15-19;17831344
BR;Brasil;Ambos;2000;20-24;16402228
BR;Brasil;Ambos;2000;25-29;14351864
BR;Brasil;Ambos;2000;30-34;13422239
BR;Brasil;Ambos;2000;35-39;12466693
BR;Brasil;Ambos;2000;40-44;10836458
BR;Brasil;Ambos;2000;45-49;9013717
BR;Brasil;Ambos;2000;50-54;7227689
BR;Brasil;Ambos;2000;55-59;5653867
BR;Brasil;Ambos;2000;60-64;4702598
BR;Brasil;Ambos;2000;65-69;3678357
BR;Brasil;Ambos;2000;70-74;2861050
BR;Brasil;Ambos;2000;75-79;1955661
BR;Brasil;Ambos;2000;80+;2032255
BR;Brasil;Ambos;2001;<1;3347313
BR;Brasil;Ambos;2001;1-4;13776369
BR;Brasil;Ambos;2001;5-9;17390172
BR;Brasil;Ambos;2001;10-14;17471598
BR;Brasil;Ambos;2001;15-19;17866394
BR;Brasil;Ambos;2001;20-24;16826765
BR;Brasil;Ambos;2001;25-29;14615238
BR;Brasil;Ambos;2001;30-34;13530676
BR;Brasil;Ambos;2001;35-39;12688799
BR;Brasil;Ambos;2001;40-44;11142331
BR;Brasil;Ambos;2001;45-49;9330172
BR;Brasil;Ambos;2001;50-54;7518204
BR;Brasil;Ambos;2001;55-59;5851451
BR;Brasil;Ambos;2001;60-64;4806742
BR;Brasil;Ambos;2001;65-69;3780931
BR;Brasil;Ambos;2001;70-74;2921197
BR;Brasil;Ambos;2001;75-79;2041751
BR;Brasil;Ambos;2001;80+;2097640
BR;Brasil;Ambos;2002;<1;3274356
BR;Brasil;Ambos;2002;1-4;13632137
BR;Brasil;Ambos;2002;5-9;17379924
BR;Brasil;Ambos;2002;10-14;17382310
BR;Brasil;Ambos;2002;15-19;17852790
BR;Brasil;Ambos;2002;20-24;17170628
BR;Brasil;Ambos;2002;25-29;14939841
BR;Brasil;Ambos;2002;30-34;13661547
BR;Brasil;Ambos;2002;35-39;12872622
BR;Brasil;Ambos;2002;40-44;11441951
BR;Brasil;Ambos;2002;45-49;9647563
BR;Brasil;Ambos;2002;50-54;7812619
BR;Brasil;Ambos;2002;55-59;6084116
BR;Brasil;Ambos;2002;60-64;4903198
BR;Brasil;Ambos;2002;65-69;3897847
BR;Brasil;Ambos;2002;70-74;2979356
BR;Brasil;Ambos;2002;75-79;2122355
BR;Brasil;Ambos;2002;80+;2173094
BR;Brasil;Ambos;2003;<1;3212295
BR;Brasil;Ambos;2003;1-4;13427961
BR;Brasil;Ambos;2003;5-9;17349975
BR;Brasil;Ambos;2003;10-14;17339680
BR;Brasil;Ambos;2003;15-19;17786266
BR;Brasil;Ambos;2003;20-24;17423254
BR;Brasil;Ambos;2003;25-29;15333558
BR;Brasil;Ambos;2003;30-34;13814692
BR;Brasil;Ambos;2003;35-39;13023806
BR;Brasil;Ambos;2003;40-44;11728336
BR;Brasil;Ambos;2003;45-49;9964049
BR;Brasil;Ambos;2003;50-54;8110948
BR;Brasil;Ambos;2003;55-59;6343976
BR;Brasil;Ambos;2003;60-64;5003998
BR;Brasil;Ambos;2003;65-69;4021700
BR;Brasil;Ambos;2003;70-74;3040807
BR;Brasil;Ambos;2003;75-79;2195538
BR;Brasil;Ambos;2003;80+;2256815
BR;Brasil;Ambos;2004;<1;3163041
BR;Brasil;Ambos;2004;1-4;13180243
BR;Brasil;Ambos;2004;5-9;17303761
BR;Brasil;Ambos;2004;10-14;17333773
BR;Brasil;Ambos;2004;15-19;17669276
BR;Brasil;Ambos;2004;20-24;17594842
BR;Brasil;Ambos;2004;25-29;15782721
BR;Brasil;Ambos;2004;30-34;13989822
BR;Brasil;Ambos;2004;35-39;13144701
BR;Brasil;Ambos;2004;40-44;12004000
BR;Brasil;Ambos;2004;45-49;10278114
BR;Brasil;Ambos;2004;50-54;8414340
BR;Brasil;Ambos;2004;55-59;6619629
BR;Brasil;Ambos;2004;60-64;5126643
BR;Brasil;Ambos;2004;65-69;4143211
BR;Brasil;Ambos;2004;70-74;3111534
BR;Brasil;Ambos;2004;75-79;2261401
BR;Brasil;Ambos;2004;80+;2348541
BR;Brasil;Ambos;2005;<1;3123546
BR;Brasil;Ambos;2005;1-4;12927559
BR;Brasil;Ambos;2005;5-9;17217876
BR;Brasil;Ambos;2005;10-14;17348818
BR;Brasil;Ambos;2005;15-19;17529669
BR;Brasil;Ambos;2005;20-24;17692430
BR;Brasil;Ambos;2005;25-29;16246883
BR;Brasil;Ambos;2005;30-34;14201339
BR;Brasil;Ambos;2005;35-39;13250847
BR;Brasil;Ambos;2005;40-44;12260309
BR;Brasil;Ambos;2005;45-49;10587977
BR;Brasil;Ambos;2005;50-54;8723481
BR;Brasil;Ambos;2005;55-59;6901895
BR;Brasil;Ambos;2005;60-64;5283875
BR;Brasil;Ambos;2005;65-69;4257110
BR;Brasil;Ambos;2005;70-74;3195545
BR;Brasil;Ambos;2005;75-79;2321382
BR;Brasil;Ambos;2005;80+;2447828
BR;Brasil;Ambos;2006;<1;3095244
BR;Brasil;Ambos;2006;1-4;12710929
BR;Brasil;Ambos;2006;5-9;17064624
BR;Brasil;Ambos;2006;10-14;17360770
BR;Brasil;Ambos;2006;15-19;17403541
BR;Brasil;Ambos;2006;20-24;17729519
BR;Brasil;Ambos;2006;25-29;16671171
BR;Brasil;Ambos;2006;30-34;14465858
BR;Brasil;Ambos;2006;35-39;13363086
BR;Brasil;Ambos;2006;40-44;12484840
BR;Brasil;Ambos;2006;45-49;10894183
BR;Brasil;Ambos;2006;50-54;9036868
BR;Brasil;Ambos;2006;55-59;7187404
BR;Brasil;Ambos;2006;60-64;5480085
BR;Brasil;Ambos;2006;65-69;4360423
BR;Brasil;Ambos;2006;70-74;3295175
BR;Brasil;Ambos;2006;75-79;2377882
BR;Brasil;Ambos;2006;80+;2553428
BR;Brasil;Ambos;2007;<1;3013232
BR;Brasil;Ambos;2007;1-4;12538352
BR;Brasil;Ambos;2007;5-9;16851635
BR;Brasil;Ambos;2007;10-14;17351252
BR;Brasil;Ambos;2007;15-19;17315686
BR;Brasil;Ambos;2007;20-24;17718310
BR;Brasil;Ambos;2007;25-29;17015501
BR;Brasil;Ambos;2007;30-34;14791185
BR;Brasil;Ambos;2007;35-39;13497650
BR;Brasil;Ambos;2007;40-44;12671341
BR;Brasil;Ambos;2007;45-49;11194570
BR;Brasil;Ambos;2007;50-54;9351745
BR;Brasil;Ambos;2007;55-59;7476626
BR;Brasil;Ambos;2007;60-64;5709753
BR;Brasil;Ambos;2007;65-69;4457236
BR;Brasil;Ambos;2007;70-74;3408093
BR;Brasil;Ambos;2007;75-79;2434058
BR;Brasil;Ambos;2007;80+;2662602
BR;Brasil;Ambos;2008;<1;2984981
BR;Brasil;Ambos;2008;1-4;12345018
BR;Brasil;Ambos;2008;5-9;16589485
BR;Brasil;Ambos;2008;10-14;17322069
BR;Brasil;Ambos;2008;15-19;17274236
BR;Brasil;Ambos;2008;20-24;17653664
BR;Brasil;Ambos;2008;25-29;17268908
BR;Brasil;Ambos;2008;30-34;15184841
BR;Brasil;Ambos;2008;35-39;13653772
BR;Brasil;Ambos;2008;40-44;12825050
BR;Brasil;Ambos;2008;45-49;11481737
BR;Brasil;Ambos;2008;50-54;9665754
BR;Brasil;Ambos;2008;55-59;7769380
BR;Brasil;Ambos;2008;60-64;5964562
BR;Brasil;Ambos;2008;65-69;4558585
BR;Brasil;Ambos;2008;70-74;3527129
BR;Brasil;Ambos;2008;75-79;2493800
BR;Brasil;Ambos;2008;80+;2772225
BR;Brasil;Ambos;2009;<1;2968870
BR;Brasil;Ambos;2009;1-4;12171706
BR;Brasil;Ambos;2009;5-9;16296374
BR;Brasil;Ambos;2009;10-14;17276557
BR;Brasil;Ambos;2009;15-19;17269246
BR;Brasil;Ambos;2009;20-24;17537757
BR;Brasil;Ambos;2009;25-29;17441074
BR;Brasil;Ambos;2009;30-34;15632885
BR;Brasil;Ambos;2009;35-39;13830610
BR;Brasil;Ambos;2009;40-44;12948212
BR;Brasil;Ambos;2009;45-49;11757813
BR;Brasil;Ambos;2009;50-54;9977148
BR;Brasil;Ambos;2009;55-59;8066745
BR;Brasil;Ambos;2009;60-64;6233103
BR;Brasil;Ambos;2009;65-69;4680497
BR;Brasil;Ambos;2009;70-74;3643552
BR;Brasil;Ambos;2009;75-79;2561265
BR;Brasil;Ambos;2009;80+;2880622
BR;Brasil;Ambos;2010;<1;2918162
BR;Brasil;Ambos;2010;1-4;12008403
BR;Brasil;Ambos;2010;5-9;16004125
BR;Brasil;Ambos;2010;10-14;17190853
BR;Brasil;Ambos;2010;15-19;17259413
BR;Brasil;Ambos;2010;20-24;17342029
BR;Brasil;Ambos;2010;25-29;17495165
BR;Brasil;Ambos;2010;30-34;16070561
BR;Brasil;Ambos;2010;35-39;14030008
BR;Brasil;Ambos;2010;40-44;13050194
BR;Brasil;Ambos;2010;45-49;12011024
BR;Brasil;Ambos;2010;50-54;10282765
BR;Brasil;Ambos;2010;55-59;8368585
BR;Brasil;Ambos;2010;60-64;6506111
BR;Brasil;Ambos;2010;65-69;4834001
BR;Brasil;Ambos;2010;70-74;3751073
BR;Brasil;Ambos;2010;75-79;2638919
BR;Brasil;Ambos;2010;80+;2987938
BR;Brasil;Ambos;2011;<1;2922648
BR;Brasil;Ambos;2011;1-4;11809922
BR;Brasil;Ambos;2011;5-9;15753231
BR;Brasil;Ambos;2011;10-14;17038072
BR;Brasil;Ambos;2011;15-19;17243723
BR;Brasil;Ambos;2011;20-24;17119673
BR;Brasil;Ambos;2011;25-29;17446896
BR;Brasil;Ambos;2011;30-34;16442984
BR;Brasil;Ambos;2011;35-39;14268313
BR;Brasil;Ambos;2011;40-44;13151709
BR;Brasil;Ambos;2011;45-49;12229235
BR;Brasil;Ambos;2011;50-54;10583510
BR;Brasil;Ambos;2011;55-59;8673577
BR;Brasil;Ambos;2011;60-64;6780625
BR;Brasil;Ambos;2011;65-69;5023324
BR;Brasil;Ambos;2011;70-74;3846995
BR;Brasil;Ambos;2011;75-79;2728590
BR;Brasil;Ambos;2011;80+;3095583
BR;Brasil;Ambos;2012;<1;2935674
BR;Brasil;Ambos;2012;1-4;11710096
BR;Brasil;Ambos;2012;5-9;15491395
BR;Brasil;Ambos;2012;10-14;16826125
BR;Brasil;Ambos;2012;15-19;17229588
BR;Brasil;Ambos;2012;20-24;16972759
BR;Brasil;Ambos;2012;25-29;17368088
BR;Brasil;Ambos;2012;30-34;16743841
BR;Brasil;Ambos;2012;35-39;14570747
BR;Brasil;Ambos;2012;40-44;13277609
BR;Brasil;Ambos;2012;45-49;12411080
BR;Brasil;Ambos;2012;50-54;10879624
BR;Brasil;Ambos;2012;55-59;8980511
BR;Brasil;Ambos;2012;60-64;7058626
BR;Brasil;Ambos;2012;65-69;5243714
BR;Brasil;Ambos;2012;70-74;3937151
BR;Brasil;Ambos;2012;75-79;2829303
BR;Brasil;Ambos;2012;80+;3204689
BR;Brasil;Ambos;2013;<1;2922850
BR;Brasil;Ambos;2013;1-4;11662212
BR;Brasil;Ambos;2013;5-9;15260323
BR;Brasil;Ambos;2013;10-14;16564772
BR;Brasil;Ambos;2013;15-19;17206161
BR;Brasil;Ambos;2013;20-24;16901546
BR;Brasil;Ambos;2013;25-29;17249607
BR;Brasil;Ambos;2013;30-34;16959710
BR;Brasil;Ambos;2013;35-39;14943408
BR;Brasil;Ambos;2013;40-44;13426443
BR;Brasil;Ambos;2013;45-49;12562179
BR;Brasil;Ambos;2013;50-54;11163974
BR;Brasil;Ambos;2013;55-59;9287954
BR;Brasil;Ambos;2013;60-64;7340839
BR;Brasil;Ambos;2013;65-69;5487937
BR;Brasil;Ambos;2013;70-74;4033035
BR;Brasil;Ambos;2013;75-79;2935546
BR;Brasil;Ambos;2013;80+;3318206
BR;Brasil;Ambos;2014;<1;2952907
BR;Brasil;Ambos;2014;1-4;11624306
BR;Brasil;Ambos;2014;5-9;15057076
BR;Brasil;Ambos;2014;10-14;16271685
BR;Brasil;Ambos;2014;15-19;17167306
BR;Brasil;Ambos;2014;20-24;16881653
BR;Brasil;Ambos;2014;25-29;17083824
BR;Brasil;Ambos;2014;30-34;17093629
BR;Brasil;Ambos;2014;35-39;15368951
BR;Brasil;Ambos;2014;40-44;13595209
BR;Brasil;Ambos;2014;45-49;12683653
BR;Brasil;Ambos;2014;50-54;11438105
BR;Brasil;Ambos;2014;55-59;9594131
BR;Brasil;Ambos;2014;60-64;7628290
BR;Brasil;Ambos;2014;65-69;5744488
BR;Brasil;Ambos;2014;70-74;4149327
BR;Brasil;Ambos;2014;75-79;3039228
BR;Brasil;Ambos;2014;80+;3437363
BR;Brasil;Ambos;2015;<1;3012970
BR;Brasil;Ambos;2015;1-4;11666462
BR;Brasil;Ambos;2015;5-9;14841043
BR;Brasil;Ambos;2015;10-14;15981250
BR;Brasil;Ambos;2015;15-19;17083436
BR;Brasil;Ambos;2015;20-24;16884209
BR;Brasil;Ambos;2015;25-29;16891598
BR;Brasil;Ambos;2015;30-34;17146715
BR;Brasil;Ambos;2015;35-39;15804201
BR;Brasil;Ambos;2015;40-44;13795937
BR;Brasil;Ambos;2015;45-49;12789586
BR;Brasil;Ambos;2015;50-54;11692112
BR;Brasil;Ambos;2015;55-59;9896505
BR;Brasil;Ambos;2015;60-64;7920595
BR;Brasil;Ambos;2015;65-69;6003954
BR;Brasil;Ambos;2015;70-74;4295314
BR;Brasil;Ambos;2015;75-79;3135824
BR;Brasil;Ambos;2015;80+;3561931
BR;Brasil;Ambos;2016;<1;2948637
BR;Brasil;Ambos;2016;1-4;11756382
BR;Brasil;Ambos;2016;5-9;14662314
BR;Brasil;Ambos;2016;10-14;15735526
BR;Brasil;Ambos;2016;15-19;16928752
BR;Brasil;Ambos;2016;20-24;16881225
BR;Brasil;Ambos;2016;25-29;16709087
BR;Brasil;Ambos;2016;30-34;17130841
BR;Brasil;Ambos;2016;35-39;16193758
BR;Brasil;Ambos;2016;40-44;14044561
BR;Brasil;Ambos;2016;45-49;12900047
BR;Brasil;Ambos;2016;50-54;11913912
BR;Brasil;Ambos;2016;55-59;10195495
BR;Brasil;Ambos;2016;60-64;8216199
BR;Brasil;Ambos;2016;65-69;6263777
BR;Brasil;Ambos;2016;70-74;4473831
BR;Brasil;Ambos;2016;75-79;3222678
BR;Brasil;Ambos;2016;80+;3694903
BR;Brasil;Ambos;2017;<1;2883226
BR;Brasil;Ambos;2017;1-4;11763946
BR;Brasil;Ambos;2017;5-9;14581565
BR;Brasil;Ambos;2017;10-14;15476458
BR;Brasil;Ambos;2017;15-19;16710472
BR;Brasil;Ambos;2017;20-24;16849457
BR;Brasil;Ambos;2017;25-29;16561616
BR;Brasil;Ambos;2017;30-34;17057982
BR;Brasil;Ambos;2017;35-39;16497632
BR;Brasil;Ambos;2017;40-44;14348880
BR;Brasil;Ambos;2017;45-49;13030828
BR;Brasil;Ambos;2017;50-54;12098199
BR;Brasil;Ambos;2017;55-59;10489406
BR;Brasil;Ambos;2017;60-64;8513342
BR;Brasil;Ambos;2017;65-69;6526372
BR;Brasil;Ambos;2017;70-74;4679977
BR;Brasil;Ambos;2017;75-79;3303961
BR;Brasil;Ambos;2017;80+;3838238
BR;Brasil;Ambos;2018;<1;2920425
BR;Brasil;Ambos;2018;1-4;11716092
BR;Brasil;Ambos;2018;5-9;14518069
BR;Brasil;Ambos;2018;10-14;15246274
BR;Brasil;Ambos;2018;15-19;16442716
BR;Brasil;Ambos;2018;20-24;16789776
BR;Brasil;Ambos;2018;25-29;16458030
BR;Brasil;Ambos;2018;30-34;16923303
BR;Brasil;Ambos;2018;35-39;16704948
BR;Brasil;Ambos;2018;40-44;14716637
BR;Brasil;Ambos;2018;45-49;13180984
BR;Brasil;Ambos;2018;50-54;12250934
BR;Brasil;Ambos;2018;55-59;10771332
BR;Brasil;Ambos;2018;60-64;8811121
BR;Brasil;Ambos;2018;65-69;6792471
BR;Brasil;Ambos;2018;70-74;4906761
BR;Brasil;Ambos;2018;75-79;3390210
BR;Brasil;Ambos;2018;80+;3988955
BR;Brasil;Ambos;2019;<1;2885318
BR;Brasil;Ambos;2019;1-4;11685315
BR;Brasil;Ambos;2019;5-9;14506665
BR;Brasil;Ambos;2019;10-14;15044385
BR;Brasil;Ambos;2019;15-19;16161907
BR;Brasil;Ambos;2019;20-24;16747832
BR;Brasil;Ambos;2019;25-29;16422394
BR;Brasil;Ambos;2019;30-34;16749485
BR;Brasil;Ambos;2019;35-39;16835434
BR;Brasil;Ambos;2019;40-44;15139454
BR;Brasil;Ambos;2019;45-49;13351888
BR;Brasil;Ambos;2019;50-54;12375336
BR;Brasil;Ambos;2019;55-59;11043925
BR;Brasil;Ambos;2019;60-64;9108783
BR;Brasil;Ambos;2019;65-69;7063146
BR;Brasil;Ambos;2019;70-74;5143637
BR;Brasil;Ambos;2019;75-79;3494991
BR;Brasil;Ambos;2019;80+;4140204
BR;Brasil;Ambos;2020;<1;2777978
BR;Brasil;Ambos;2020;1-4;11571352
BR;Brasil;Ambos;2020;5-9;14609239
BR;Brasil;Ambos;2020;10-14;14830142
BR;Brasil;Ambos;2020;15-19;15893053
BR;Brasil;Ambos;2020;20-24;16702146
BR;Brasil;Ambos;2020;25-29;16444118
BR;Brasil;Ambos;2020;30-34;16568380
BR;Brasil;Ambos;2020;35-39;16894066
BR;Brasil;Ambos;2020;40-44;15573832
BR;Brasil;Ambos;2020;45-49;13551797
BR;Brasil;Ambos;2020;50-54;12479823
BR;Brasil;Ambos;2020;55-59;11289520
BR;Brasil;Ambos;2020;60-64;9393944
BR;Brasil;Ambos;2020;65-69;7327104
BR;Brasil;Ambos;2020;70-74;5371619
BR;Brasil;Ambos;2020;75-79;3617077
BR;Brasil;Ambos;2020;80+;4269699
BR;Brasil;Ambos;2021;<1;2688491
BR;Brasil;Ambos;2021;1-4;11414413
BR;Brasil;Ambos;2021;5-9;14638890
BR;Brasil;Ambos;2021;10-14;14653596
BR;Brasil;Ambos;2021;15-19;15663254
BR;Brasil;Ambos;2021;20-24;16592992
BR;Brasil;Ambos;2021;25-29;16472924
BR;Brasil;Ambos;2021;30-34;16402795
BR;Brasil;Ambos;2021;35-39;16881731
BR;Brasil;Ambos;2021;40-44;15954195
BR;Brasil;Ambos;2021;45-49;13784994
BR;Brasil;Ambos;2021;50-54;12571720
BR;Brasil;Ambos;2021;55-59;11480530
BR;Brasil;Ambos;2021;60-64;9652901
BR;Brasil;Ambos;2021;65-69;7569190
BR;Brasil;Ambos;2021;70-74;5575893
BR;Brasil;Ambos;2021;75-79;3748227
BR;Brasil;Ambos;2021;80+;4356906
BR;Brasil;Ambos;2022;<1;2597799
BR;Brasil;Ambos;2022;1-4;11223038
BR;Brasil;Ambos;2022;5-9;14588148
BR;Brasil;Ambos;2022;10-14;14575329
BR;Brasil;Ambos;2022;15-19;15402409
BR;Brasil;Ambos;2022;20-24;16396616
BR;Brasil;Ambos;2022;25-29;16468095
BR;Brasil;Ambos;2022;30-34;16272969
BR;Brasil;Ambos;2022;35-39;16815501
BR;Brasil;Ambos;2022;40-44;16252122
BR;Brasil;Ambos;2022;45-49;14076325
BR;Brasil;Ambos;2022;50-54;12689175
BR;Brasil;Ambos;2022;55-59;11640958
BR;Brasil;Ambos;2022;60-64;9914466
BR;Brasil;Ambos;2022;65-69;7821332
BR;Brasil;Ambos;2022;70-74;5784463
BR;Brasil;Ambos;2022;75-79;3903952
BR;Brasil;Ambos;2022;80+;4440286
BR;Brasil;Ambos;2023;<1;2527241
BR;Brasil;Ambos;2023;1-4;10894001
BR;Brasil;Ambos;2023;5-9;14589745
BR;Brasil;Ambos;2023;10-14;14515508
BR;Brasil;Ambos;2023;15-19;15169410
BR;Brasil;Ambos;2023;20-24;16138175
BR;Brasil;Ambos;2023;25-29;16438813
BR;Brasil;Ambos;2023;30-34;16195503
BR;Brasil;Ambos;2023;35-39;16698355
BR;Brasil;Ambos;2023;40-44;16465713
BR;Brasil;Ambos;2023;45-49;14444516
BR;Brasil;Ambos;2023;50-54;12842259
BR;Brasil;Ambos;2023;55-59;11794428
BR;Brasil;Ambos;2023;60-64;10188680
BR;Brasil;Ambos;2023;65-69;8102632
BR;Brasil;Ambos;2023;70-74;6020674
BR;Brasil;Ambos;2023;75-79;4096575
BR;Brasil;Ambos;2023;80+;4572930
BR;Brasil;Ambos;2024;<1;2484344
BR;Brasil;Ambos;2024;1-4;10533648
BR;Brasil;Ambos;2024;5-9;14531027
BR;Brasil;Ambos;2024;10-14;14505688
BR;Brasil;Ambos;2024;15-19;14971635
BR;Brasil;Ambos;2024;20-24;15865912
BR;Brasil;Ambos;2024;25-29;16412695
BR;Brasil;Ambos;2024;30-34;16173530
BR;Brasil;Ambos;2024;35-39;16535067
BR;Brasil;Ambos;2024;40-44;16599453
BR;Brasil;Ambos;2024;45-49;14865387
BR;Brasil;Ambos;2024;50-54;13013766
BR;Brasil;Ambos;2024;55-59;11921981
BR;Brasil;Ambos;2024;60-64;10456033
BR;Brasil;Ambos;2024;65-69;8389270
BR;Brasil;Ambos;2024;70-74;6269517
BR;Brasil;Ambos;2024;75-79;4303589
BR;Brasil;Ambos;2024;80+;4751208
BR;Brasil;Ambos;2025;<1;2431971
BR;Brasil;Ambos;2025;1-4;10242443
BR;Brasil;Ambos;2025;5-9;14303619
BR;Brasil;Ambos;2025;10-14;14606009
BR;Brasil;Ambos;2025;15-19;14763017
BR;Brasil;Ambos;2025;20-24;15601880
BR;Brasil;Ambos;2025;25-29;16357368
BR;Brasil;Ambos;2025;30-34;16185726
BR;Brasil;Ambos;2025;35-39;16352361
BR;Brasil;Ambos;2025;40-44;16657718
BR;Brasil;Ambos;2025;45-49;15296989
BR;Brasil;Ambos;2025;50-54;13215774
BR;Brasil;Ambos;2025;55-59;12035260
BR;Brasil;Ambos;2025;60-64;10704602
BR;Brasil;Ambos;2025;65-69;8674776
BR;Brasil;Ambos;2025;70-74;6524625
BR;Brasil;Ambos;2025;75-79;4510688
BR;Brasil;Ambos;2025;80+;4956211
BR;Brasil;Homens;2000;<1;1739603
BR;Brasil;Homens;2000;1-4;6999630
BR;Brasil;Homens;2000;5-9;8710340
BR;Brasil;Homens;2000;10-14;8800488
BR;Brasil;Homens;2000;15-19;8880452
BR;Brasil;Homens;2000;20-24;8118846
BR;Brasil;Homens;2000;25-29;7067716
BR;Brasil;Homens;2000;30-34;6565143
BR;Brasil;Homens;2000;35-39;6065904
BR;Brasil;Homens;2000;40-44;5273405
BR;Brasil;Homens;2000;45-49;4381441
BR;Brasil;Homens;2000;50-54;3513166
BR;Brasil;Homens;2000;55-59;2729099
BR;Brasil;Homens;2000;60-64;2231885
BR;Brasil;Homens;2000;65-69;1698859
BR;Brasil;Homens;2000;70-74;1281222
BR;Brasil;Homens;2000;75-79;848360
BR;Brasil;Homens;2000;80+;815147
BR;Brasil;Homens;2001;<1;1704785
BR;Brasil;Homens;2001;1-4;6973542
BR;Brasil;Homens;2001;5-9;8724351
BR;Brasil;Homens;2001;10-14;8739184
BR;Brasil;Homens;2001;15-19;8903787
BR;Brasil;Homens;2001;20-24;8327033
BR;Brasil;Homens;2001;25-29;7197895
BR;Brasil;Homens;2001;30-34;6619756
BR;Brasil;Homens;2001;35-39;6169167
BR;Brasil;Homens;2001;40-44;5413207
BR;Brasil;Homens;2001;45-49;4527540
BR;Brasil;Homens;2001;50-54;3646854
BR;Brasil;Homens;2001;55-59;2821696
BR;Brasil;Homens;2001;60-64;2281059
BR;Brasil;Homens;2001;65-69;1746252
BR;Brasil;Homens;2001;70-74;1305007
BR;Brasil;Homens;2001;75-79;879669
BR;Brasil;Homens;2001;80+;840643
BR;Brasil;Homens;2002;<1;1671125
BR;Brasil;Homens;2002;1-4;6915356
BR;Brasil;Homens;2002;5-9;8731514
BR;Brasil;Homens;2002;10-14;8697358
BR;Brasil;Homens;2002;15-19;8901600
BR;Brasil;Homens;2002;20-24;8497220
BR;Brasil;Homens;2002;25-29;7357593
BR;Brasil;Homens;2002;30-34;6685050
BR;Brasil;Homens;2002;35-39;6256017
BR;Brasil;Homens;2002;40-44;5549301
BR;Brasil;Homens;2002;45-49;4674725
BR;Brasil;Homens;2002;50-54;3781189
BR;Brasil;Homens;2002;55-59;2930529
BR;Brasil;Homens;2002;60-64;2326319
BR;Brasil;Homens;2002;65-69;1801039
BR;Brasil;Homens;2002;70-74;1328055
BR;Brasil;Homens;2002;75-79;909909
BR;Brasil;Homens;2002;80+;868422
BR;Brasil;Homens;2003;<1;1642237
BR;Brasil;Homens;2003;1-4;6826002
BR;Brasil;Homens;2003;5-9;8732420
BR;Brasil;Homens;2003;10-14;8679012
BR;Brasil;Homens;2003;15-19;8872016
BR;Brasil;Homens;2003;20-24;8624767
BR;Brasil;Homens;2003;25-29;7550116
BR;Brasil;Homens;2003;30-34;6761136
BR;Brasil;Homens;2003;35-39;6328215
BR;Brasil;Homens;2003;40-44;5679782
BR;Brasil;Homens;2003;45-49;4821648
BR;Brasil;Homens;2003;50-54;3916581
BR;Brasil;Homens;2003;55-59;3051626
BR;Brasil;Homens;2003;60-64;2373304
BR;Brasil;Homens;2003;65-69;1859409
BR;Brasil;Homens;2003;70-74;1353048
BR;Brasil;Homens;2003;75-79;937826
BR;Brasil;Homens;2003;80+;898154
BR;Brasil;Homens;2004;<1;1619035
BR;Brasil;Homens;2004;1-4;6713722
BR;Brasil;Homens;2004;5-9;8727496
BR;Brasil;Homens;2004;10-14;8679579
BR;Brasil;Homens;2004;15-19;8816790
BR;Brasil;Homens;2004;20-24;8714537
BR;Brasil;Homens;2004;25-29;7768893
BR;Brasil;Homens;2004;30-34;6848252
BR;Brasil;Homens;2004;35-39;6387598
BR;Brasil;Homens;2004;40-44;5805690
BR;Brasil;Homens;2004;45-49;4966917
BR;Brasil;Homens;2004;50-54;4054292
BR;Brasil;Homens;2004;55-59;3179282
BR;Brasil;Homens;2004;60-64;2430314
BR;Brasil;Homens;2004;65-69;1916629
BR;Brasil;Homens;2004;70-74;1383066
BR;Brasil;Homens;2004;75-79;963110
BR;Brasil;Homens;2004;80+;930109
BR;Brasil;Homens;2005;<1;1599962
BR;Brasil;Homens;2005;1-4;6597784
BR;Brasil;Homens;2005;5-9;8703156
BR;Brasil;Homens;2005;10-14;8692386
BR;Brasil;Homens;2005;15-19;8749956
BR;Brasil;Homens;2005;20-24;8769236
BR;Brasil;Homens;2005;25-29;7994971
BR;Brasil;Homens;2005;30-34;6953374
BR;Brasil;Homens;2005;35-39;6441225
BR;Brasil;Homens;2005;40-44;5923619
BR;Brasil;Homens;2005;45-49;5109360
BR;Brasil;Homens;2005;50-54;4195164
BR;Brasil;Homens;2005;55-59;3309045
BR;Brasil;Homens;2005;60-64;2503472
BR;Brasil;Homens;2005;65-69;1969942
BR;Brasil;Homens;2005;70-74;1420254
BR;Brasil;Homens;2005;75-79;986203
BR;Brasil;Homens;2005;80+;964612
BR;Brasil;Homens;2006;<1;1582374
BR;Brasil;Homens;2006;1-4;6497201
BR;Brasil;Homens;2006;5-9;8644975
BR;Brasil;Homens;2006;10-14;8706900
BR;Brasil;Homens;2006;15-19;8689618
BR;Brasil;Homens;2006;20-24;8793973
BR;Brasil;Homens;2006;25-29;8202690
BR;Brasil;Homens;2006;30-34;7084262
BR;Brasil;Homens;2006;35-39;6498455
BR;Brasil;Homens;2006;40-44;6028365
BR;Brasil;Homens;2006;45-49;5249104
BR;Brasil;Homens;2006;50-54;4338943
BR;Brasil;Homens;2006;55-59;3439114
BR;Brasil;Homens;2006;60-64;2594854
